product_id	product_shopify_id	product_type_id	size_and_fit_id	product_catagory	product_vendor_id	product_availability	published_at	product_thumbnail	product_title	product_handle	product_description	product_notes	status	status_for_sale	status_for_sale_nonsubscriber	tagging_status	style_image	created_by	updated_by	created_at	updated_at	added_by	hide_product	has_cleaning_category	gtin	mpn	discount_automation	product_image_id	product_shopify_id	product_id	product_image_title	product_image_url	imageposition	isprimary	height	width	created_at	updated_at	created_by	updated_by
4353	6756532093080	2	0	1	31	1	2021-05-17 00:00:00	kacey-puff-sleeve-midi-dress-minkpink-multi-28a-1.jpg	KACEY PUFF SLEEVE MIDI DRESS	kacey-puff-sleeve-midi-dress	IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgWFM8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnOSI8L2xpPgo8L3VsPgojIyNkZXRhaWwKPHA+V2UncmUgb2JzZXNzZWQgd2l0aCBkcmVhbXkgcHVmZi1zbGVldmUgbWlkaSBmb3Igc3ByaW5nICZhbXA7IHN1bW1lci4gVGhlIGRlbGljYXRlIGZsb3JhbHMgYW5kIHN1cnBsaWNlIGZyb250IGdpdmUgdGhpcyBkcmVzcyBhIGZlbWluaW5lIGZsYXJlLjxicj48L3A+Cjx1bD4KPGxpPk1hY2hpbmUgd2FzaDwvbGk+CjxsaT5QYXJ0aWFsbHkgbGluZWQ8L2xpPgo8bGk+U3BsaXQgYmFjayB3aXRoIGJ1dHRvbiBjbG9zdXJlIGFuZCBwYXJ0aWFsIHppcHBlciBjbG9zdXJlPC9saT4KPGxpPlN1cnBsaWNlIGZyb250IHdpdGggcnVjaGVkIHdhaXN0IHRpZTwvbGk+CjxsaT5MaWdodHdlaWdodCBjcmVwZSBmYWJyaWM8L2xpPgo8L3VsPgojIyNyZXRhaWwKPHA+MTg3PC9wPgojIyNzYWxlCjxwPkZpbmFsIHNhbGUsIGxpa2UgbmV3IGNvbmRpdGlvbjwvcD4=		1	1	1	1		\N	623	2021-05-14 19:10:46	2024-03-22 14:26:06		0	0	0	\N	1	91941	\N	4353	\N	kacey-puff-sleeve-midi-dress-minkpink-multi-28a-1.jpg	1	1	0	0	2024-03-19 09:37:47	2024-03-19 09:37:47	725	0
9037	0	3	0	2	42	0	2024-03-19 09:02:36	anais-bracelet-set-shashi-pearl-083-1.jpg	ANAIS BRACELET SET	anais-bracelet-set			1	1	1	1		743	13	2024-02-22 16:10:20	2024-03-20 15:11:04		0	0	0	\N	1	91938	\N	9037	\N	anais-bracelet-set-shashi-pearl-083-1.jpg	1	1	0	0	2024-03-19 09:02:38	2024-03-19 09:02:38	743	0
9036	0	3	0	2	42	0	2024-03-19 09:01:08	pave-link-earring-shashi-goldsilver-9eb-1.jpg	PAVE LINK EARRING	pave-link-earring			1	1	1	1		743	13	2024-02-22 16:08:45	2024-03-20 01:28:25		0	0	0	\N	1	91936	\N	9036	\N	pave-link-earring-shashi-goldsilver-9eb-1.jpg	1	1	0	0	2024-03-19 09:01:11	2024-03-19 09:01:11	743	0
8648	0	3	0	2	55	1	2024-03-19 08:59:26	silver-semi-hoop-8-other-reasons-silver-0db-1.jpg	SILVER CHUNKY HOOPS	silver-semi-hoop			1	1	1	1		743	13	2023-11-08 12:52:37	2024-03-20 01:28:25		0	0	0	\N	1	91935	\N	8648	\N	silver-semi-hoop-8-other-reasons-silver-0db-1.jpg	1	1	0	0	2024-03-19 08:59:28	2024-03-19 08:59:28	743	0
8645	0	3	0	2	55	0	2024-03-19 08:58:45	pebble-bracelet-8-other-reasons-gold-4e6-1.jpg	PEBBLE BRACELET	pebble-bracelet			1	1	1	1		743	13	2023-11-08 12:32:24	2024-03-21 08:24:27		0	0	0	\N	1	91934	\N	8645	\N	pebble-bracelet-8-other-reasons-gold-4e6-1.jpg	1	1	0	0	2024-03-19 08:58:48	2024-03-19 08:58:48	743	0
8194	0	3	0	2	42	1	2024-03-19 08:55:41	tennis-diamond-anklet-shashi-gold-4c0-1.jpg	TENNIS DIAMOND ANKLET	tennis-diamond-anklet			1	1	1	1		623	13	2023-09-01 16:20:03	2024-03-20 01:28:25		0	0	0	\N	1	91933	\N	8194	\N	tennis-diamond-anklet-shashi-gold-4c0-1.jpg	1	1	0	0	2024-03-19 08:55:45	2024-03-19 08:55:45	743	0
8897	0	1	0	1	10	1	2024-03-19 08:49:24	slumber-pj-set-show-me-your-mumu-pink-white-silky-918-1.jpg	SLUMBER PJ SET	slumber-pj-set			1	1	1	1		743	13	2024-01-04 16:25:42	2024-03-20 01:28:25		0	0	0	\N	1	91922	\N	8897	\N	slumber-pj-set-show-me-your-mumu-pink-white-silky-918-1.jpg	1	1	0	0	2024-03-19 08:49:30	2024-03-19 08:49:30	743	0
8897	0	1	0	1	10	1	2024-03-19 08:49:24	slumber-pj-set-show-me-your-mumu-pink-white-silky-918-1.jpg	SLUMBER PJ SET	slumber-pj-set			1	1	1	1		743	13	2024-01-04 16:25:42	2024-03-20 01:28:25		0	0	0	\N	1	91923	\N	8897	\N	slumber-pj-set-show-me-your-mumu-pink-white-silky-918-2.jpg	2	0	0	0	2024-03-19 08:49:30	2024-03-19 08:49:30	743	0
8897	0	1	0	1	10	1	2024-03-19 08:49:24	slumber-pj-set-show-me-your-mumu-pink-white-silky-918-1.jpg	SLUMBER PJ SET	slumber-pj-set			1	1	1	1		743	13	2024-01-04 16:25:42	2024-03-20 01:28:25		0	0	0	\N	1	91924	\N	8897	\N	slumber-pj-set-show-me-your-mumu-pink-white-silky-918-3.jpg	3	0	0	0	2024-03-19 08:49:30	2024-03-19 08:49:30	743	0
9154	0	3	0	2	185	1	2024-03-19 03:29:43	testing-iphone-15-case-fashionpass-testing-brand-black-11a-1.jpeg	TESTING IPHONE 15 CASE	testing-iphone-15-case			2	2	2	1		19	13	2024-03-19 01:42:22	2024-03-20 01:05:36		0	0	0	\N	1	91889	\N	9154	\N	testing-iphone-15-case-fashionpass-testing-brand-black-11a-1.jpeg	1	1	0	0	2024-03-19 04:00:11	2024-03-19 04:00:11	19	0
8299	0	3	0	2	270	1	2023-09-28 08:05:34	fashionpass-cold-cup--sticker-sheet-corkcicle-sun-soaked-pink-dcb-1.jpg	FASHIONPASS COLD CUP + STICKER SHEET	fashionpass-cold-cup--sticker-sheet		PLEASE ALWAYS PRINT BARCODE. 	2	1	1	1		623	1	2023-09-26 16:32:29	2024-03-18 17:10:53		0	0	0	\N	0	91868	\N	8299	\N	fashionpass-cold-cup--sticker-sheet-corkcicle-sun-soaked-pink-dcb-1.jpg	1	1	0	0	2024-03-18 17:10:53	2024-03-18 17:10:53	1	0
8299	0	3	0	2	270	1	2023-09-28 08:05:34	fashionpass-cold-cup--sticker-sheet-corkcicle-sun-soaked-pink-dcb-1.jpg	FASHIONPASS COLD CUP + STICKER SHEET	fashionpass-cold-cup--sticker-sheet		PLEASE ALWAYS PRINT BARCODE. 	2	1	1	1		623	1	2023-09-26 16:32:29	2024-03-18 17:10:53		0	0	0	\N	0	91869	\N	8299	\N	fashionpass-cold-cup--sticker-sheet-corkcicle-sun-soaked-pink-dcb-3.jpg	3	0	0	0	2024-03-18 17:10:53	2024-03-18 17:10:53	1	0
8299	0	3	0	2	270	1	2023-09-28 08:05:34	fashionpass-cold-cup--sticker-sheet-corkcicle-sun-soaked-pink-dcb-1.jpg	FASHIONPASS COLD CUP + STICKER SHEET	fashionpass-cold-cup--sticker-sheet		PLEASE ALWAYS PRINT BARCODE. 	2	1	1	1		623	1	2023-09-26 16:32:29	2024-03-18 17:10:53		0	0	0	\N	0	91870	\N	8299	\N	fashionpass-cold-cup--sticker-sheet-corkcicle-sun-soaked-pink-dcb-4.jpg	4	0	0	0	2024-03-18 17:10:53	2024-03-18 17:10:53	1	0
8299	0	3	0	2	270	1	2023-09-28 08:05:34	fashionpass-cold-cup--sticker-sheet-corkcicle-sun-soaked-pink-dcb-1.jpg	FASHIONPASS COLD CUP + STICKER SHEET	fashionpass-cold-cup--sticker-sheet		PLEASE ALWAYS PRINT BARCODE. 	2	1	1	1		623	1	2023-09-26 16:32:29	2024-03-18 17:10:53		0	0	0	\N	0	91871	\N	8299	\N	fashionpass-cold-cup--sticker-sheet-corkcicle-sun-soaked-pink-dcb-2.jpg	2	0	0	0	2024-03-18 17:10:53	2024-03-18 17:10:53	1	0
8300	0	3	0	2	270	1	2023-09-28 08:05:37	fashionpass-sport-canteen--sticker-sheet-corkcicle-fuschia-27c-1.jpg	FASHIONPASS SPORT CANTEEN + STICKER SHEET	fashionpass-sport-canteen--sticker-sheet		PLEASE ALWAYS PRINT BARCODE.	2	1	1	1		623	1	2023-09-26 16:35:45	2024-03-18 17:09:32		0	0	0	\N	0	91864	\N	8300	\N	fashionpass-sport-canteen--sticker-sheet-corkcicle-fuschia-27c-4.jpg	4	0	0	0	2024-03-18 17:09:32	2024-03-18 17:09:32	1	0
8300	0	3	0	2	270	1	2023-09-28 08:05:37	fashionpass-sport-canteen--sticker-sheet-corkcicle-fuschia-27c-1.jpg	FASHIONPASS SPORT CANTEEN + STICKER SHEET	fashionpass-sport-canteen--sticker-sheet		PLEASE ALWAYS PRINT BARCODE.	2	1	1	1		623	1	2023-09-26 16:35:45	2024-03-18 17:09:32		0	0	0	\N	0	91865	\N	8300	\N	fashionpass-sport-canteen--sticker-sheet-corkcicle-fuschia-27c-2.jpg	2	0	0	0	2024-03-18 17:09:32	2024-03-18 17:09:32	1	0
8300	0	3	0	2	270	1	2023-09-28 08:05:37	fashionpass-sport-canteen--sticker-sheet-corkcicle-fuschia-27c-1.jpg	FASHIONPASS SPORT CANTEEN + STICKER SHEET	fashionpass-sport-canteen--sticker-sheet		PLEASE ALWAYS PRINT BARCODE.	2	1	1	1		623	1	2023-09-26 16:35:45	2024-03-18 17:09:32		0	0	0	\N	0	91866	\N	8300	\N	fashionpass-sport-canteen--sticker-sheet-corkcicle-fuschia-27c-3.jpg	3	0	0	0	2024-03-18 17:09:32	2024-03-18 17:09:32	1	0
8300	0	3	0	2	270	1	2023-09-28 08:05:37	fashionpass-sport-canteen--sticker-sheet-corkcicle-fuschia-27c-1.jpg	FASHIONPASS SPORT CANTEEN + STICKER SHEET	fashionpass-sport-canteen--sticker-sheet		PLEASE ALWAYS PRINT BARCODE.	2	1	1	1		623	1	2023-09-26 16:35:45	2024-03-18 17:09:32		0	0	0	\N	0	91867	\N	8300	\N	fashionpass-sport-canteen--sticker-sheet-corkcicle-fuschia-27c-1.jpg	1	1	0	0	2024-03-18 17:09:32	2024-03-18 17:09:32	1	0
8720	0	1	0	1	201	1	2024-03-18 08:11:10	sela-long-sleeve-mesh-top-lamarque-floral-dd6-1.jpg	SELA LONG SLEEVE MESH TOP	sela-long-sleeve-mesh-top			1	1	1	1		743	743	2023-11-24 15:04:23	2024-03-22 15:21:38		0	0	0	\N	1	91860	\N	8720	\N	sela-long-sleeve-mesh-top-lamarque-floral-dd6-2.jpg	2	0	0	0	2024-03-18 16:59:52	2024-03-18 16:59:52	619	0
8720	0	1	0	1	201	1	2024-03-18 08:11:10	sela-long-sleeve-mesh-top-lamarque-floral-dd6-1.jpg	SELA LONG SLEEVE MESH TOP	sela-long-sleeve-mesh-top			1	1	1	1		743	743	2023-11-24 15:04:23	2024-03-22 15:21:38		0	0	0	\N	1	91861	\N	8720	\N	sela-long-sleeve-mesh-top-lamarque-floral-dd6-1.jpg	1	1	0	0	2024-03-18 16:59:52	2024-03-18 16:59:52	619	0
8720	0	1	0	1	201	1	2024-03-18 08:11:10	sela-long-sleeve-mesh-top-lamarque-floral-dd6-1.jpg	SELA LONG SLEEVE MESH TOP	sela-long-sleeve-mesh-top			1	1	1	1		743	743	2023-11-24 15:04:23	2024-03-22 15:21:38		0	0	0	\N	1	91862	\N	8720	\N	sela-long-sleeve-mesh-top-lamarque-floral-dd6-4.jpg	4	0	0	0	2024-03-18 16:59:52	2024-03-18 16:59:52	619	0
8720	0	1	0	1	201	1	2024-03-18 08:11:10	sela-long-sleeve-mesh-top-lamarque-floral-dd6-1.jpg	SELA LONG SLEEVE MESH TOP	sela-long-sleeve-mesh-top			1	1	1	1		743	743	2023-11-24 15:04:23	2024-03-22 15:21:38		0	0	0	\N	1	91863	\N	8720	\N	sela-long-sleeve-mesh-top-lamarque-floral-dd6-3.jpg	3	0	0	0	2024-03-18 16:59:52	2024-03-18 16:59:52	619	0
4886	0	2	0	1	25	1	2021-10-25 10:44:47	lori-cardigan-pistola-ash-blue-84c-1.jpeg	LORI CARDIGAN	lori-cardigan		crystal button are very delicate! Some cardigans have different buttons. OK to send out.	1	1	1	1		182	153	2021-10-11 12:29:52	2024-03-01 05:15:51		0	0	0	\N	1	91857	\N	4886	\N	lori-cardigan-pistola-ash-blue-84c-5.jpg	5	0	0	0	2024-03-18 16:56:39	2024-03-18 16:56:40	6	0
6151	0	1	0	1	25	1	2022-09-16 23:50:07	darya-oversized-crewneck-pullover-1-pistola-royal-dove-2d3-1.jpg	DARYA OVERSIZED CREWNECK PULLOVER	darya-oversized-crewneck-pullover-1			1	1	1	1		182	535	2022-08-05 16:00:45	2024-02-26 21:29:52		0	0	0	\N	1	91859	\N	6151	\N	darya-oversized-crewneck-pullover-1-pistola-royal-dove-2d3-5.jpg	5	0	0	0	2024-03-18 16:56:40	2024-03-18 16:56:40	6	0
9071	0	-1	0	1	26	1	0000-00-00 00:00:00	jordy-top-astr-white-1f3-1.png	JORDY TOP	jordy-top			2	2	2	1		743	13	2024-02-29 11:40:03	2024-03-18 16:56:39		0	0	0	\N	1	91835	\N	9071	\N	jordy-top-astr-white-1f3-4.jpg	4	0	0	0	2024-03-18 16:56:38	2024-03-18 16:56:39	6	0
9117	0	-1	0	1	132	1	0000-00-00 00:00:00	ribcage-straight-ankle-2-levis-cool-blue-popsicle-e37-1.png	RIBCAGE STRAIGHT ANKLE	ribcage-straight-ankle-2			2	2	2	1		743	13	2024-03-07 10:18:27	2024-03-18 16:56:39		0	0	0	\N	1	91836	\N	9117	\N	ribcage-straight-ankle-2-levis-cool-blue-popsicle-e37-4.jpg	4	0	0	0	2024-03-18 16:56:38	2024-03-18 16:56:39	6	0
9085	0	-1	0	1	231	1	0000-00-00 00:00:00	luxe-suiting-trouser-short-good-american-glass001-432-1.png	LUXE SUITING TROUSER SHORT	luxe-suiting-trouser-short			2	2	2	1		743	13	2024-03-01 10:17:54	2024-03-18 16:56:39		0	0	0	\N	1	91842	\N	9085	\N	luxe-suiting-trouser-short-good-american-glass001-432-4.jpg	4	0	0	0	2024-03-18 16:56:38	2024-03-18 16:56:39	6	0
9084	0	-1	0	1	231	1	0000-00-00 00:00:00	luxe-suiting-boyfriend-blazer-good-american-glass001-5ae-1.png	LUXE SUITING BOYFRIEND BLAZER	luxe-suiting-boyfriend-blazer			2	2	2	1		743	13	2024-03-01 10:08:57	2024-03-18 16:56:39		0	0	0	\N	1	91844	\N	9084	\N	luxe-suiting-boyfriend-blazer-good-american-glass001-5ae-4.jpg	4	0	0	0	2024-03-18 16:56:38	2024-03-18 16:56:39	6	0
6151	0	1	0	1	25	1	2022-09-16 23:50:07	darya-oversized-crewneck-pullover-1-pistola-royal-dove-2d3-1.jpg	DARYA OVERSIZED CREWNECK PULLOVER	darya-oversized-crewneck-pullover-1			1	1	1	1		182	535	2022-08-05 16:00:45	2024-02-26 21:29:52		0	0	0	\N	1	91846	\N	6151	\N	darya-oversized-crewneck-pullover-1-pistola-royal-dove-2d3-4.jpg	4	0	0	0	2024-03-18 16:56:38	2024-03-18 16:56:39	6	0
9063	0	-1	0	1	3	1	0000-00-00 00:00:00	madison-city-twill-jacket-free-people-kelly-green-754-1.png	MADISON CITY TWILL JACKET	madison-city-twill-jacket			2	2	2	1		743	13	2024-02-29 11:10:45	2024-03-18 16:56:39		0	0	0	\N	1	91848	\N	9063	\N	madison-city-twill-jacket-free-people-kelly-green-754-4.jpg	4	0	0	0	2024-03-18 16:56:38	2024-03-18 16:56:39	6	0
4721	0	1	0	1	17	1	2021-10-04 12:37:57	melissa-sweater-long-sleeve-line-and-dot-ivory-1b8-1.jpeg	MELISSA SWEATER LONG SLEEVE	melissa-sweater-long-sleeve		Send to seamstress to reinforce neck line seams.\
shippers- please verify barcodes on bag match sweater!	1	1	1	1		-1	556	2021-09-10 10:10:14	2024-02-21 15:38:10		0	0	0	\N	1	91849	\N	4721	\N	melissa-sweater-long-sleeve-line-and-dot-ivory-1b8-4.jpg	4	0	0	0	2024-03-18 16:56:38	2024-03-18 16:56:39	6	0
6152	0	1	0	1	25	1	2022-09-16 21:23:28	kirian--pistola-dove--7aa-1.jpg	KIRAN OVERSIZED SWEATER VEST	kirian-			1	1	1	1		182	743	2022-08-05 16:01:28	2024-03-22 12:06:42		0	0	0	\N	1	91850	\N	6152	\N	kirian--pistola-dove--7aa-4.jpg	4	0	0	0	2024-03-18 16:56:38	2024-03-18 16:56:39	6	0
4969	0	1	0	1	67	1	2021-12-01 12:28:45	rumi-rib-sweater-splendid-heather-oatmeal-27c-1.jpeg	RUMI RIB SWEATER	rumi-rib-sweater			1	1	1	1		182	623	2021-10-14 09:08:28	2024-03-22 14:26:06		0	0	0	\N	1	91851	\N	4969	\N	rumi-rib-sweater-splendid-heather-oatmeal-27c-4.jpg	4	0	0	0	2024-03-18 16:56:38	2024-03-18 16:56:39	6	0
8818	0	1	0	1	275	1	0000-00-00 00:00:00	la-lune-ruched-halter-maxi-dress-shona-joy-lemon-14e-1.png	LA LUNE RUCHED HALTER MAXI DRESS	la-lune-ruched-halter-maxi-dress			2	2	2	1		743	632	2023-12-08 15:45:15	2024-03-19 14:04:46		0	0	0	\N	1	91823	\N	8818	\N	la-lune-ruched-halter-maxi-dress-shona-joy-lemon-14e-3.jpg	3	0	0	0	2024-03-18 16:56:37	2024-03-18 16:56:38	6	0
4969	0	1	0	1	67	1	2021-12-01 12:28:45	rumi-rib-sweater-splendid-heather-oatmeal-27c-1.jpeg	RUMI RIB SWEATER	rumi-rib-sweater			1	1	1	1		182	623	2021-10-14 09:08:28	2024-03-22 14:26:06		0	0	0	\N	1	91824	\N	4969	\N	rumi-rib-sweater-splendid-heather-oatmeal-27c-3.jpg	3	0	0	0	2024-03-18 16:56:37	2024-03-18 16:56:38	6	0
8959	0	1	0	1	34	0	2024-03-15 16:05:52	bethany-skort-romper-amanda-uprichard-yellow-c63-1.jpg	BETHANY SKORT ROMPER	bethany-skort-romper			1	1	1	1		743	556	2024-01-17 17:08:57	2024-03-20 12:43:57		0	0	0	\N	1	91827	\N	8959	\N	bethany-skort-romper-amanda-uprichard-yellow-c63-4.jpg	4	0	0	0	2024-03-18 16:56:37	2024-03-18 16:56:38	6	0
9086	0	-1	0	1	231	1	0000-00-00 00:00:00	committed-to-fit-jacket-good-american-cloud-white001-bd8-1.png	COMMITTED TO FIT JACKET	committed-to-fit-jacket			2	2	2	1		743	13	2024-03-01 10:20:15	2024-03-18 16:56:38		0	0	0	\N	1	91829	\N	9086	\N	committed-to-fit-jacket-good-american-cloud-white001-bd8-4.jpg	4	0	0	0	2024-03-18 16:56:37	2024-03-18 16:56:38	6	0
4886	0	2	0	1	25	1	2021-10-25 10:44:47	lori-cardigan-pistola-ash-blue-84c-1.jpeg	LORI CARDIGAN	lori-cardigan		crystal button are very delicate! Some cardigans have different buttons. OK to send out.	1	1	1	1		182	153	2021-10-11 12:29:52	2024-03-01 05:15:51		0	0	0	\N	1	91832	\N	4886	\N	lori-cardigan-pistola-ash-blue-84c-4.jpg	4	0	0	0	2024-03-18 16:56:38	2024-03-18 16:56:38	6	0
9074	0	1	0	1	201	1	0000-00-00 00:00:00	alexia-skirt-lamarque-lavender-687-1.png	ALEXIA SKIRT	alexia-skirt			2	2	2	1		743	13	2024-02-29 11:51:33	2024-03-18 16:56:38		0	0	0	\N	1	91833	\N	9074	\N	alexia-skirt-lamarque-lavender-687-4.jpg	4	0	0	0	2024-03-18 16:56:38	2024-03-18 16:56:38	6	0
9067	0	-1	0	1	3	1	0000-00-00 00:00:00	only-1-ringer-tank-free-people-ivory-combo-370-1.png	ONLY 1 RINGER TANK	only-1-ringer-tank			2	2	2	1		743	13	2024-02-29 11:23:35	2024-03-18 16:56:38		0	0	0	\N	1	91834	\N	9067	\N	only-1-ringer-tank-free-people-ivory-combo-370-4.jpg	4	0	0	0	2024-03-18 16:56:38	2024-03-18 16:56:38	6	0
9128	0	-1	0	1	197	1	0000-00-00 00:00:00	x-fashionpass-vera-dress-baobab-fiesta-fef-1.png	X FASHIONPASS VERA DRESS	x-fashionpass-vera-dress			2	2	2	1		743	13	2024-03-14 11:00:44	2024-03-18 16:56:37		0	0	0	\N	1	91780	\N	9128	\N	x-fashionpass-vera-dress-baobab-fiesta-fef-3.jpg	3	0	0	0	2024-03-18 16:56:36	2024-03-18 16:56:37	6	0
9064	0	-1	0	1	3	1	0000-00-00 00:00:00	sweet-nothings-midi-dress-free-people-pink-d3f-1.png	SWEET NOTHINGS MIDI DRESS	sweet-nothings-midi-dress			2	2	2	1		743	13	2024-02-29 11:13:55	2024-03-18 16:56:37		0	0	0	\N	1	91781	\N	9064	\N	sweet-nothings-midi-dress-free-people-pink-d3f-3.jpg	3	0	0	0	2024-03-18 16:56:36	2024-03-18 16:56:37	6	0
9066	0	-1	0	1	3	1	0000-00-00 00:00:00	webster-romper-free-people-falling-rain-c70-1.png	WEBSTER ROMPER	webster-romper			2	2	2	1		743	13	2024-02-29 11:20:15	2024-03-18 16:56:37		0	0	0	\N	1	91782	\N	9066	\N	webster-romper-free-people-falling-rain-c70-3.jpg	3	0	0	0	2024-03-18 16:56:36	2024-03-18 16:56:37	6	0
4886	0	2	0	1	25	1	2021-10-25 10:44:47	lori-cardigan-pistola-ash-blue-84c-1.jpeg	LORI CARDIGAN	lori-cardigan		crystal button are very delicate! Some cardigans have different buttons. OK to send out.	1	1	1	1		182	153	2021-10-11 12:29:52	2024-03-01 05:15:51		0	0	0	\N	1	91784	\N	4886	\N	lori-cardigan-pistola-ash-blue-84c-3.jpg	3	0	0	0	2024-03-18 16:56:36	2024-03-18 16:56:37	6	0
9061	0	-1	0	1	3	1	0000-00-00 00:00:00	ziggy-shortall-free-people-follow-your-heart-348-1.png	ZIGGY SHORTALL	ziggy-shortall			2	2	2	1		743	13	2024-02-29 11:04:11	2024-03-18 16:56:37		0	0	0	\N	1	91787	\N	9061	\N	ziggy-shortall-free-people-follow-your-heart-348-3.jpg	3	0	0	0	2024-03-18 16:56:36	2024-03-18 16:56:37	6	0
9065	0	-1	0	1	3	1	0000-00-00 00:00:00	sunrays-one-piece-free-people-constellation-c94-1.png	SUNRAYS ONE PIECE	sunrays-one-piece			2	2	2	1		743	13	2024-02-29 11:17:02	2024-03-18 16:56:37		0	0	0	\N	1	91788	\N	9065	\N	sunrays-one-piece-free-people-constellation-c94-3.jpg	3	0	0	0	2024-03-18 16:56:36	2024-03-18 16:56:37	6	0
9067	0	-1	0	1	3	1	0000-00-00 00:00:00	only-1-ringer-tank-free-people-ivory-combo-370-1.png	ONLY 1 RINGER TANK	only-1-ringer-tank			2	2	2	1		743	13	2024-02-29 11:23:35	2024-03-18 16:56:38		0	0	0	\N	1	91789	\N	9067	\N	only-1-ringer-tank-free-people-ivory-combo-370-3.jpg	3	0	0	0	2024-03-18 16:56:36	2024-03-18 16:56:37	6	0
9070	0	-1	0	1	10	1	0000-00-00 00:00:00	vacay-mini-cover-up-show-me-your-mumu-neutral-crochet-8f9-1.png	VACAY MINI COVER UP	vacay-mini-cover-up			2	2	2	1		743	13	2024-02-29 11:37:37	2024-03-18 16:56:37		0	0	0	\N	1	91790	\N	9070	\N	vacay-mini-cover-up-show-me-your-mumu-neutral-crochet-8f9-3.jpg	3	0	0	0	2024-03-18 16:56:36	2024-03-18 16:56:37	6	0
9074	0	1	0	1	201	1	0000-00-00 00:00:00	alexia-skirt-lamarque-lavender-687-1.png	ALEXIA SKIRT	alexia-skirt			2	2	2	1		743	13	2024-02-29 11:51:33	2024-03-18 16:56:38		0	0	0	\N	1	91791	\N	9074	\N	alexia-skirt-lamarque-lavender-687-3.jpg	3	0	0	0	2024-03-18 16:56:36	2024-03-18 16:56:37	6	0
9118	0	-1	0	1	274	1	0000-00-00 00:00:00	x-fashionpass-cut-out-beach-dress-patbo-curacao-fa5-1.png	X FASHIONPASS CUT-OUT BEACH DRESS	x-fashionpass-cut-out-beach-dress			2	2	2	1		743	13	2024-03-07 10:21:47	2024-03-18 16:56:37		0	0	0	\N	1	91793	\N	9118	\N	x-fashionpass-cut-out-beach-dress-patbo-curacao-fa5-3.jpg	3	0	0	0	2024-03-18 16:56:36	2024-03-18 16:56:37	6	0
9071	0	-1	0	1	26	1	0000-00-00 00:00:00	jordy-top-astr-white-1f3-1.png	JORDY TOP	jordy-top			2	2	2	1		743	13	2024-02-29 11:40:03	2024-03-18 16:56:39		0	0	0	\N	1	91794	\N	9071	\N	jordy-top-astr-white-1f3-3.jpg	3	0	0	0	2024-03-18 16:56:36	2024-03-18 16:56:37	6	0
9119	0	-1	0	1	168	1	0000-00-00 00:00:00	emilia-maxi-dress-1-tiare-hawaii-scattered-petals-sky-a64-1.png	EMILIA MAXI DRESS	emilia-maxi-dress-1			2	2	2	1		743	13	2024-03-07 10:25:21	2024-03-18 16:56:37		0	0	0	\N	1	91796	\N	9119	\N	emilia-maxi-dress-1-tiare-hawaii-scattered-petals-sky-a64-3.jpg	3	0	0	0	2024-03-18 16:56:36	2024-03-18 16:56:37	6	0
9062	0	-1	0	1	3	1	0000-00-00 00:00:00	marvelous-mia-mini-dress-free-people-ivory-f98-1.png	MARVELOUS MIA MINI DRESS	marvelous-mia-mini-dress			2	2	2	1		743	13	2024-02-29 11:07:39	2024-03-18 16:56:37		0	0	0	\N	1	91800	\N	9062	\N	marvelous-mia-mini-dress-free-people-ivory-f98-3.jpg	3	0	0	0	2024-03-18 16:56:36	2024-03-18 16:56:37	6	0
9117	0	-1	0	1	132	1	0000-00-00 00:00:00	ribcage-straight-ankle-2-levis-cool-blue-popsicle-e37-1.png	RIBCAGE STRAIGHT ANKLE	ribcage-straight-ankle-2			2	2	2	1		743	13	2024-03-07 10:18:27	2024-03-18 16:56:39		0	0	0	\N	1	91801	\N	9117	\N	ribcage-straight-ankle-2-levis-cool-blue-popsicle-e37-3.jpg	3	0	0	0	2024-03-18 16:56:36	2024-03-18 16:56:37	6	0
9127	0	-1	0	1	240	1	0000-00-00 00:00:00	x-fashionpass-ayala-dress-loveshackfancy-white-b44-1.png	X FASHIONPASS AYALA DRESS	x-fashionpass-ayala-dress			2	2	2	1		743	13	2024-03-14 09:00:28	2024-03-18 16:56:37		0	0	0	\N	1	91803	\N	9127	\N	x-fashionpass-ayala-dress-loveshackfancy-white-b44-3.jpg	3	0	0	0	2024-03-18 16:56:36	2024-03-18 16:56:37	6	0
9085	0	-1	0	1	231	1	0000-00-00 00:00:00	luxe-suiting-trouser-short-good-american-glass001-432-1.png	LUXE SUITING TROUSER SHORT	luxe-suiting-trouser-short			2	2	2	1		743	13	2024-03-01 10:17:54	2024-03-18 16:56:39		0	0	0	\N	1	91809	\N	9085	\N	luxe-suiting-trouser-short-good-american-glass001-432-3.jpg	3	0	0	0	2024-03-18 16:56:36	2024-03-18 16:56:37	6	0
