original_product,matched_product,cosin_score
8012,269,0.9721635
8012,500,0.7786739
8012,141,0.9308863
8012,6053,0.757638
8012,159,0.8345018
8012,2617,0.81099415
8012,2222,0.76712424
8012,143,0.75446266
8012,893,0.75283206
8012,116,0.7834555
8012,7807,0.7945684
8012,2228,0.8378524
8012,561,0.859531
8012,1309,0.88989407
8012,2742,0.7682061
8012,668,0.7752173
8012,1726,0.835791
8012,2061,1.0
8012,2064,0.7717454
8012,8609,0.85131687
8012,1660,0.8229922
8012,6770,0.88794154
8012,1003,0.75283206
8012,2218,0.7930584
8012,3481,0.8561826
8012,1677,0.9016901
8012,1524,0.9120979
8012,426,0.78545177
8012,3297,0.75283206
8012,871,0.77044505
8012,9039,0.9721635
8012,1525,0.8252853
8012,2065,0.8378524
8012,2248,0.75947315
8012,2232,0.7863524
8012,3104,0.78194237
8012,182,0.7945684
8012,508,0.8378524
8012,1615,0.9208168
8012,161,0.82484627
8012,884,0.7661473
8012,2226,0.835791
8012,637,0.9120979
8012,7246,0.7743079
8012,3800,0.8504356
8012,2194,0.7874005
8012,2961,0.85547906
8012,828,0.76712424
8012,2535,0.7682061
8012,814,0.9721635
8012,2295,0.90404254
8012,872,0.91109586
8012,2271,0.9284536
8012,7100,0.8087846
8012,7707,0.858566
8012,2618,0.79780704
3640,5001,0.41473138
3640,601,0.18376657
3640,3451,0.3320721
3640,8391,0.07836875
3640,1007,0.5421336
3640,166,0.10368816
3640,7463,0.2821301
3640,8668,0.079068035
3640,4273,0.29984307
3640,1433,0.53053933
3640,4446,0.17767674
3640,5836,0.3006736
3640,131,0.3321109
3640,2631,0.6030516
3640,5230,0.27328902
3640,3774,0.20171942
3640,7296,0.33227044
3640,1964,0.25148672
3640,2802,0.32805535
3640,7424,0.19874798
3640,5228,0.44016483
3640,1092,0.30958524
3640,9079,0.17205617
3640,7597,0.14197932
3640,8772,0.21859732
3640,8358,0.10368816
3640,2340,0.26607746
3640,1580,0.6440845
3640,5950,0.09061605
3640,4378,0.2897703
3640,889,0.14292811
3640,2221,0.59469277
3640,120,0.19076055
3640,3305,0.24131049
3640,1064,0.18154675
3640,1671,0.37719196
3640,4940,0.26750803
3640,2974,0.46860725
3640,548,0.3300601
3640,1161,0.32747316
3640,1868,0.4280557
3640,8170,0.4514708
3640,4931,0.17965078
3640,5107,0.54909533
3640,6378,0.28841797
3640,773,0.08221181
3640,2342,0.2695119
3640,7114,0.20809203
3640,835,0.16715278
3640,5238,0.4076756
3640,6317,0.05310576
3640,1652,0.08787888
3640,5501,0.34678218
3640,1419,0.0941447
3640,2637,0.15813822
3640,3038,0.19639595
3640,1139,0.19066903
3640,8925,0.23055328
3640,842,0.22836594
3640,4775,0.41473138
3640,5257,0.5421336
3640,7506,0.32837296
3640,8501,0.117871545
3640,268,0.42826638
3640,3590,0.26531398
3640,631,0.69879466
3640,2274,0.3042994
3640,6360,0.13703059
3640,5453,0.50340974
3640,1323,0.288221
3640,5710,0.23069169
3640,7478,0.20059231
3640,535,0.26405162
3640,7849,0.32884705
3640,1899,0.2741248
3640,1053,0.26744527
3640,3868,0.1560711
3640,8586,0.2980181
3640,2092,0.2461992
3640,6734,0.15194955
3640,7119,0.17957479
3640,1884,0.15840803
3640,375,0.4775687
3640,1137,0.079397045
3640,3000,0.24610612
3640,4312,1.0
3640,3186,0.24131049
3640,6064,0.123135544
3640,2933,0.07108207
3640,3566,0.14256643
3640,5593,0.19845699
3640,8688,0.08875009
3640,6779,0.6004858
3640,7123,0.6340391
3640,6852,0.2333983
3640,948,0.073148854
3640,8987,0.15693621
3640,2335,0.41473138
3640,6489,0.0941447
3640,7282,0.24623926
3640,2148,0.29389894
3640,5643,0.18456747
3640,5480,0.3113846
3640,2611,0.23299323
3640,1017,0.37275746
3640,1288,0.2048527
3640,5339,0.32409847
3640,7327,0.36739537
3640,2767,0.25572133
3640,4109,0.31196335
3640,5051,0.17057216
3640,1832,0.4468371
3640,8745,0.21596424
3640,1750,0.31782678
3640,6811,0.15852995
3640,4019,0.57334054
3640,1904,0.16384551
3640,7324,0.10368816
3640,4860,0.076249465
3640,8673,0.21016051
3640,4313,0.59452075
3640,6666,0.14753082
3640,3421,0.22632775
3640,6681,0.097351655
3640,2267,0.8185516
3640,89,0.48050302
3640,7700,0.21263328
3640,3669,0.5356312
3640,943,0.20029019
3640,620,0.41473138
3640,7020,0.18912329
3640,2086,0.44699714
3640,8464,0.3151039
3640,1847,0.5739557
3640,1208,0.24110176
3640,9056,0.3460947
3640,4664,0.1701135
3640,4944,0.19557904
3640,1000,0.09322383
3640,6088,0.22992638
3640,6,0.11676794
3640,7496,0.2163431
3640,8926,0.48805812
3640,6393,0.19046883
3640,3046,0.6004858
3640,5246,0.28741556
3640,669,0.07671019
3640,1916,0.23331621
3640,5250,0.19046883
3640,4319,0.44091526
3640,4550,0.23126505
3640,7097,0.37265235
3640,1540,0.29259807
3640,3010,0.23257978
3640,5551,0.13215636
3640,3301,0.2588526
3640,932,0.19596644
3640,4336,0.49394137
3640,5683,0.26405296
3640,4137,0.073081985
3640,8603,0.49838576
3640,4521,0.23126505
3640,756,0.23404329
3640,7831,0.19046883
3640,5835,0.42213923
3640,3865,0.28495583
3640,1128,0.28159463
3640,1698,0.40381676
3640,7375,0.2327854
3640,2843,0.19639595
3640,3415,0.14581376
3640,341,0.09693267
3640,8365,0.1171004
3640,3460,0.2690244
3640,1308,0.27449113
3640,2575,0.29291192
3640,5331,0.44091526
3640,2599,0.37875807
3640,7488,0.30958524
3640,4935,0.48229474
3640,8322,0.16205531
3640,4635,0.3505568
3640,4885,0.5748504
3640,4173,0.083625205
3640,3420,0.064624816
3640,256,0.26926792
3640,1490,0.3242444
3640,3579,0.2804026
3640,1408,0.42826638
3640,8706,0.6841403
3640,1857,0.20508261
3640,7345,0.12753987
3640,1654,0.068559065
3640,1157,0.07569716
3640,2613,0.24443142
3640,6611,0.07495783
3640,1935,0.3767145
3640,5318,0.15325631
3640,8723,0.18457235
3640,6959,0.49838576
3640,7931,0.08932561
3640,1167,0.19937856
3640,4459,0.43305668
3640,1871,0.2824117
3640,4099,0.18306924
3640,7578,0.3258395
3640,1378,0.49838576
3640,2304,0.4996295
3640,8893,0.20213126
3640,2290,0.19343512
3640,2625,0.2307081
3640,4706,0.23794022
3640,5832,0.48050302
3640,3954,0.25484344
3640,5264,0.13738163
3640,8625,0.065224424
3640,90,0.31782678
3640,246,0.37799057
3640,244,0.44711217
3640,3850,0.25428385
3640,2297,0.2126661
3640,2976,0.23985921
3640,6982,0.4829119
3640,6703,0.17873397
3640,8881,0.24623926
3640,9141,0.28370026
3640,1771,0.4775687
3640,2038,0.32573742
3640,5569,0.12091219
3640,9166,0.059038777
3640,6961,0.14355485
3640,9082,0.06728915
3640,5380,0.09568844
3640,9230,0.08942102
3640,4502,0.43305668
3640,1358,0.23598447
3640,994,0.16506615
3640,8416,0.09679682
3640,7582,0.2537693
3640,8707,0.18468997
3640,464,0.40245703
3640,6166,0.31972778
3640,8713,0.2588751
3640,1890,0.27701554
3640,4551,0.4829119
3640,1883,0.17028035
3640,347,0.23229593
3640,2049,0.4103283
3640,2817,0.38047603
3640,23,0.24349183
3640,5364,0.08976843
3640,2502,0.57907045
3640,533,0.48229474
3640,6957,0.24059246
3640,5484,0.38216245
3640,2635,0.25165135
3640,5209,0.5356312
3640,8605,0.12673767
3640,4924,0.16221093
3640,2373,0.21634173
3640,8106,0.3943021
3640,2060,0.31246656
3640,8946,0.07372216
3640,6983,0.12951304
3640,6988,0.15958582
3640,1489,0.4372589
3640,2293,0.38103592
3640,6623,0.12331799
3640,5827,0.21037355
3640,1210,0.27783093
3640,8940,0.20778684
3640,1878,0.41473138
3640,55,0.261129
3640,9052,0.31371483
3640,2269,0.2861288
3640,5221,0.38941357
3640,8892,0.2027618
3640,976,0.3677801
3640,3667,0.4837565
3640,5271,0.25694022
3640,2735,0.19641541
3640,1066,0.28159463
3640,9002,0.09567646
3640,319,0.21996312
3640,456,0.19066903
3640,8139,0.6340391
3640,5848,0.2539787
3640,2237,0.41052535
3640,7423,0.4775687
3640,5803,0.08637981
3640,7494,0.10368816
3640,1468,0.36862448
3640,7682,0.09693267
3640,1311,0.16270901
3640,8980,0.12602015
3640,723,0.34206954
3640,6819,0.4280557
3640,7498,0.30958524
3640,4869,0.41473138
3640,7281,0.19592814
3640,722,0.44091526
3640,2825,0.24536346
3640,5248,0.21527416
3640,7646,0.30055836
3640,2493,0.16225114
3640,4916,0.4359512
3640,3568,0.81708467
3640,2540,0.2051909
3640,5494,0.19159093
3640,8278,0.20778684
3640,1939,0.41473138
3640,2627,0.267703
3640,8627,0.16727227
3640,8060,0.09805647
3640,4356,0.22248329
3640,4202,0.18044873
3640,7701,0.22035936
3640,5247,0.9185297
3640,4605,0.5037182
3640,3008,0.5082647
3640,8272,0.09755923
3640,5055,0.16987194
3640,2581,0.2612105
3640,4915,0.09993792
3640,4933,0.2917955
3640,8393,0.4829119
3640,2116,0.40089977
3640,2467,0.26380637
3640,1107,0.1994116
3640,8178,0.30964765
3640,6537,0.23694724
3640,3022,0.31364962
3640,5837,0.3498467
3640,4948,0.37719196
3640,5025,0.18559149
3640,3082,0.20552656
3640,6531,0.1777413
3640,8023,0.2125372
3640,8268,0.4829119
3640,6672,0.21376617
3640,167,0.24870884
3640,4773,0.23126505
3640,738,0.19046883
3640,5011,0.59291553
3640,6730,0.09755923
3640,4689,0.35494024
3640,7576,0.48050302
3640,8739,0.17803064
3640,5819,0.11730863
3640,4493,0.23126505
3640,95,0.17881314
3640,2820,0.32247624
3640,5334,0.31949833
3640,927,0.15912451
3640,1538,0.39377397
3640,8633,0.43994817
3640,8581,0.20778684
3640,5300,0.50340974
3640,2686,0.5032645
3640,5276,0.49838576
3640,2152,0.19281408
3640,3240,0.1764838
3640,6725,0.09693267
3640,38,0.48216027
3640,369,0.41473138
3640,9128,0.17829302
3640,9146,0.28593388
3640,6874,0.22560436
3640,7634,0.28802174
3640,913,0.19653782
3640,3152,0.8106828
3640,8839,0.15421142
3640,4622,0.19653782
3640,582,0.24131049
3640,3335,0.37674767
3640,5552,0.31422657
3640,7229,0.16141368
3640,4342,0.44091526
3640,6599,0.107979804
3640,6578,0.21376617
3640,4895,0.3151039
3640,1315,0.18177225
3640,744,0.1485013
3640,373,0.19690922
3640,5828,0.25941214
3640,2369,0.5965343
3640,2410,0.31204143
3640,1693,0.2558551
3640,3094,0.14260857
3640,7464,0.27270177
3640,7845,0.19046883
3640,189,0.3912039
3640,5333,0.43010315
3640,8466,0.20752181
3640,2122,0.27306437
3640,4883,0.519633
3640,3497,0.225237
3640,2600,0.7027664
3640,7519,0.17148033
3640,1449,0.31307176
3640,827,0.19046883
3640,1138,0.13378435
3640,3832,0.08705043
3640,971,0.24683598
3640,2416,0.6841403
3640,4039,0.30703625
3640,8364,0.21939023
3640,8712,0.2735102
3640,288,0.5125536
3640,2593,0.42935845
3640,5212,0.48179537
3640,1426,0.10368816
3640,1955,0.24407604
3640,2370,0.48216027
3640,7366,0.18580888
3640,190,0.5125536
3640,5452,0.41473138
3640,4491,0.29944223
3640,303,0.21667923
3640,5100,0.14068593
3640,5846,0.089120865
3640,6318,0.16694985
3640,754,0.21477339
3640,8778,0.30703625
3640,4822,0.08688414
3640,144,0.28845766
3640,1889,0.16278604
3640,7347,0.3460947
3640,3097,0.33995876
3640,5411,0.35494024
3640,6284,0.28402555
3640,7422,0.48050302
3640,5535,0.41473138
3640,1084,0.24786666
3640,4228,0.30808342
3640,4559,0.16723083
3640,7435,0.3078784
3640,7427,0.22893444
3640,7585,0.07458324
3640,82,0.28276065
3640,1245,0.24349183
3640,4452,0.48229474
3640,241,0.23944414
3640,8280,0.40639246
3640,1567,0.43305668
3640,7474,0.28571442
3640,5616,0.5965343
3640,2955,0.75177914
3640,6603,0.08831487
3640,4982,0.1502973
3640,2824,0.25322208
3640,5294,0.20809203
3640,1815,0.12260086
3640,2506,0.48695865
3640,2619,0.19066903
3640,8140,0.6348184
3640,857,0.21391177
3640,5177,0.22547098
3640,3147,0.09402022
3640,5808,0.21622387
3640,7552,0.27313524
3640,3417,0.20182605
3640,8795,0.24172588
3640,5463,0.24638489
3640,3530,0.81708467
3640,5336,0.16001014
3640,3555,0.28627068
3640,5620,0.15813775
3640,1617,0.6004858
3640,5018,0.31364754
3640,2998,0.09304302
3640,1209,0.2897703
3640,4401,0.46860725
3640,1963,0.19796827
3640,8467,0.3258395
3640,3493,0.5549383
3640,2151,0.22170457
3640,7111,0.32805535
3640,3334,0.09030251
3640,7113,0.32733864
3640,6379,0.29818526
3640,4412,0.48050302
3640,1994,0.31730255
3640,2819,0.28072372
3640,5568,0.06396576
3640,53,0.07998502
3640,4494,0.08900162
3640,4660,0.21541284
3640,245,0.2856636
3640,6607,0.10114479
3640,7365,0.26401848
3640,8005,0.33227044
3640,6411,0.3078784
3640,5020,0.17235743
3640,7598,0.062446106
3640,834,0.088662624
3640,1262,0.2368754
3640,7832,0.10597632
3640,7924,0.38473722
3640,6562,0.3174606
3640,8757,0.5723617
3640,92,0.20676643
3640,6947,0.09755923
3640,8736,0.29307532
3640,8513,0.104597285
3640,4353,0.105391055
3640,450,0.19066903
3640,3701,0.22162175
3640,2643,0.17665786
3640,122,0.4837565
3640,7112,0.12972635
3640,6792,0.14413829
3640,4046,0.21422347
3640,6724,0.19046883
3640,660,0.27580395
3640,8317,0.2837686
3640,968,0.17834876
3640,7432,0.078984275
3640,5370,0.19276965
3640,247,0.20778684
3640,3344,0.2090326
3640,5249,0.20778684
3640,612,0.17320094
3640,3258,0.17624599
3640,3500,0.26370427
3640,482,0.30850822
3640,2236,0.2742585
3640,5815,0.19889696
3640,1741,0.46860725
3640,4678,0.33739895
3640,8366,0.30478057
3640,86,0.07842828
3640,6363,0.123135544
3640,5493,0.21677162
3640,3872,0.14638762
3640,7708,0.32624054
3640,7767,0.44091526
3640,8165,0.11683029
3640,7622,0.2723695
3640,5585,0.1328537
3640,627,0.17516008
3640,2279,0.23061669
3640,8762,0.47799486
3640,683,0.30610663
3640,9055,0.31371483
3640,7346,0.24575987
3640,7684,0.055285107
3640,8001,0.18866041
3640,4344,0.3000928
3640,8978,0.2267778
3640,1583,0.29918715
3640,7588,0.060598318
3640,3678,0.4883976
3640,8415,0.25669962
3640,2609,0.16537586
3640,821,0.40360668
3640,5814,0.15930589
3640,3135,0.15999284
3640,9190,0.4829119
3640,3668,0.2709456
3640,4996,0.17371409
3640,2608,0.2740251
3640,6542,0.4829119
3640,1886,0.15279515
3640,4507,0.57334054
3640,2175,0.35960865
3640,394,0.48229474
3640,7065,0.21694024
3640,5476,0.16001014
3640,5638,0.21117072
3640,2987,0.38103592
3640,2594,0.2793601
3640,5317,0.21543708
3640,7651,0.09105766
3640,2641,0.30438617
3640,1628,0.4372589
3640,437,0.23353015
3640,1129,0.4468371
3640,3736,0.14789407
3640,7632,0.22629285
3640,2589,0.34605208
3640,9135,0.17354952
3640,6233,0.21702054
3640,7549,0.5356312
3640,2352,0.28802174
3640,3253,0.23126505
3640,8489,0.23985276
3640,8210,0.13952509
3640,511,0.1171004
3640,204,0.17160667
3640,1996,0.07452198
3640,5222,0.5758279
3640,8120,0.24108846
3640,7718,0.08057746
3640,1146,0.27163804
3640,2405,0.4775687
3640,8384,0.17070863
3640,2289,0.21424438
3640,832,0.6841403
3640,2425,0.36926255
3640,8499,0.070314474
3640,81,0.18863462
3640,1037,0.43062904
3640,3799,0.5965343
3640,1560,0.33894753
3640,1123,0.2847026
3640,7210,0.2783785
3640,3257,0.30958524
3640,1317,0.1171004
3640,6782,0.33302125
3640,4391,0.48050302
3640,242,0.2525361
3640,4098,0.32837296
3640,366,0.18077198
3640,9116,0.3460947
3640,4092,0.21572132
3640,682,0.0942535
3640,7730,0.418379
3640,778,0.46071497
3640,7806,0.75215155
3640,536,0.26405162
3640,6005,0.060990304
3640,4337,0.22248329
3640,1179,0.08325385
3640,5237,0.103324406
3640,4943,0.08677052
3640,2266,0.74800783
3640,7518,0.1379657
3640,2560,0.42889848
3640,4875,0.40061423
3640,5505,0.519633
3640,1127,0.30958524
3640,6412,0.11033906
3640,3673,0.27141875
3640,3306,0.16762716
3640,4771,0.087161995
3640,4772,0.23126505
3640,6697,0.18126766
3640,3533,0.08618813
3640,1162,0.088954546
3640,4727,0.3677801
3640,739,0.07144197
3640,958,0.2999009
3640,4707,0.16001014
3640,1672,0.33583426
3640,1126,0.24169226
3640,7763,0.18537319
3640,5375,0.20809203
3640,7812,0.26308927
3640,150,0.08059841
3640,382,0.37285316
3640,8320,0.11224686
3640,5227,0.5421336
3640,1923,0.2996195
3640,8686,0.57907045
3640,393,0.40458223
3640,4298,0.20938408
3640,8738,0.26501334
3640,8378,0.68488085
3640,170,0.18761788
3640,1680,0.3146349
3640,566,0.36094147
3640,6078,0.24907297
3640,1507,0.14609307
3640,3245,0.75215155
3640,3455,0.6841403
3640,6924,0.4101156
3640,1622,0.51715946
3640,5098,0.14427687
3640,8618,0.27466726
3640,1969,0.44479892
3640,1202,0.25732124
3640,8375,0.21440269
3640,7493,0.42068586
3640,2170,0.19066903
3640,3188,0.30958524
3640,2433,0.17736751
3640,9178,0.6841403
3640,8315,0.17683955
3640,2804,0.3708824
3640,3230,0.81708467
3640,2606,0.27767363
3640,2681,0.30958524
3640,4787,0.14481217
3640,5024,0.30478057
3640,6973,0.21677162
3640,5009,0.19335471
3640,8392,0.6589593
3640,2083,0.19011466
3640,4574,0.48216027
3640,4957,0.08726115
3640,259,0.27666953
3640,7706,0.2847026
3640,7982,0.17205617
3640,8981,0.09567646
3640,1390,0.28929412
3640,3362,0.39390188
3640,1225,0.2955567
3640,7848,0.06062149
3640,217,0.3228139
3640,8983,0.57907045
3640,7810,0.1416093
3640,6953,0.17582403
3640,1581,0.32658997
3640,9064,0.32331014
3640,4715,0.10368816
3640,4637,0.18791743
3640,243,0.23648712
3640,4994,0.5130774
3640,240,0.3174606
3640,2932,0.17602997
3640,515,0.09428587
3640,7358,0.044587538
3640,2592,0.26817256
3640,1891,0.28847775
3640,6485,0.2402749
3640,7891,0.48229474
3640,1217,0.425177
3640,2541,0.5739557
3640,7436,0.5965343
3640,7940,0.43885043
3640,3525,0.22207546
3640,5005,0.09488448
3640,8539,0.2196711
3640,5099,0.1171004
3640,5155,0.122081175
3640,2265,0.25084463
3640,2984,0.40639246
3640,5208,0.4987996
3640,4042,0.29803303
3640,6824,0.1171004
3640,2052,0.39061552
3640,8395,0.12010582
3640,304,0.571266
3640,1724,0.28046897
3640,7200,0.090859026
3640,9068,0.22599036
3640,4304,0.2350261
3640,8329,0.16987194
3640,9140,0.23446548
3640,8982,0.18262659
3640,5109,0.3505568
3640,7389,0.4280557
3640,8711,0.5130774
3640,4903,0.33832645
3640,8465,0.10368816
3640,1221,0.10368816
3640,6014,0.36262032
3640,2032,0.20976761
3640,457,0.3524314
3640,2445,0.0941447
3640,3697,0.08900162
3640,106,0.29625866
3640,4516,0.3772497
3640,2876,0.3096935
3640,2244,0.30000252
3640,4716,0.17789584
3640,7042,0.4775687
3640,1534,0.083659805
3640,4799,0.18544823
3640,4950,0.069437616
3640,6030,0.40639246
3640,7930,0.23080243
3640,1289,0.44091526
3640,8214,0.23412825
3640,5581,0.13741916
3640,84,0.38216245
3640,1406,0.4014578
3640,2529,0.4084675
3640,8468,0.29245672
3640,7705,0.25065726
3640,4750,0.43305668
3640,3505,0.3038694
3640,1169,0.41473138
3640,2299,0.16266595
3640,5635,0.6004858
3640,6765,0.41057765
3640,922,0.24234304
3640,4684,0.27121356
3640,567,0.088433534
3640,5159,0.21542694
3640,2238,0.2676237
3640,4984,0.22355862
3640,8180,0.21440269
3640,648,0.19402097
3640,7070,0.2744547
3640,1727,0.23021261
3640,3634,0.4851806
3640,1155,0.09693267
3640,3569,0.4837565
3640,494,0.32709515
3640,2418,0.27580655
3640,4049,0.34605208
3640,4335,0.31059694
3640,3308,0.5410284
3640,864,0.19046883
3640,7125,0.18306968
3640,5622,0.08515535
3640,930,0.18091744
3640,7509,0.17292246
3640,3364,0.3830034
3640,1466,0.2094505
3640,562,0.23865066
3640,336,0.07617657
3640,1194,0.10368816
3640,444,0.28377083
3640,2184,0.28762752
3640,4453,0.34605208
3640,7514,0.32154068
3640,9,0.28925702
3640,4485,0.32409847
3640,313,0.17859599
3640,465,0.31536296
3640,3703,0.6841403
3640,4658,0.4851806
3640,7294,0.37265235
3640,480,0.27734953
3640,212,0.15511096
3640,1684,0.18531778
3640,2172,0.26875654
3640,5242,0.09218771
3640,509,0.509889
3640,2434,0.10368816
3640,5685,0.2212002
3640,7692,0.19617185
3640,3400,0.64940286
3640,405,0.34786484
3640,3064,0.23126505
3640,1752,0.40445033
3640,5302,0.21186952
3640,8843,0.23271357
3640,1653,0.3303454
3640,513,0.23126505
3640,2260,0.191618
