original_product,matched_product,cosin_score
6823,992,0.7873498
6823,5678,0.85578895
6823,3822,0.76594496
6823,8211,0.71252006
6823,5843,0.55555546
6823,4516,0.77441037
6823,4283,0.7778079
6823,8766,0.7773138
6823,838,0.7596284
6823,1313,0.76924974
6823,497,0.67680407
6823,7881,0.83507985
6823,9175,0.6500344
6823,4932,0.6798874
6823,3071,0.7537733
6823,6193,0.7778079
6823,2546,0.76278615
6823,3231,0.7815743
6823,1194,0.79755324
6823,1826,0.77813894
6823,7104,0.83507985
6823,3486,0.8826099
6823,1902,0.84694767
6823,1684,0.83038527
6823,3783,0.8359821
6823,2260,0.7555743
6823,1529,0.61513966
6823,7298,0.55555546
6823,7991,0.5287804
6823,3383,0.59700066
6823,806,0.78913873
6823,8488,0.7672021
6823,7426,0.78426814
6823,1859,0.7778079
6823,6022,0.7808669
6823,1014,0.86642873
6823,8297,0.79481566
6823,3086,0.7669732
6823,1031,0.7646694
6823,7792,0.7631601
6823,3732,0.51234376
6823,3972,0.5901958
6823,2024,0.75276566
6823,2622,0.76050216
6823,2783,0.60982066
6823,7828,0.71252006
6823,3645,0.48829263
6823,1285,0.86776227
6823,1590,0.76568234
6823,8652,0.7815451
6823,8208,0.71252006
6823,7657,0.7778079
6823,3785,0.68982136
6823,6532,0.8135313
6823,3345,0.7820119
6823,2508,0.69138324
6823,211,0.6434338
6823,409,0.71252006
6823,2103,0.7920743
6823,5229,0.87817144
6823,2270,0.76159894
6823,420,0.8015787
6823,8608,0.5287804
6823,7520,0.82104814
6823,6092,0.4670938
6823,8494,0.53649104
6823,9130,0.79391176
6823,7888,0.7778079
6823,5007,0.7592916
6823,8809,0.8999423
6823,2409,0.5901958
6823,2262,0.76568234
6823,395,0.6111306
6823,3384,0.45106095
6823,3303,0.57611376
6823,2689,0.77091366
6823,2255,0.8169917
6823,6923,0.822974
6823,8740,0.701215
6823,5800,0.55555546
6823,6867,0.8593391
6823,988,0.75276566
6823,6963,0.51234376
6823,306,0.76654965
6823,3474,0.8516581
6823,2928,0.46232796
6823,8731,0.6543413
6823,6784,0.55555546
6823,4846,0.7920576
6823,6250,0.7631601
6823,6408,0.81740063
6823,7469,0.80504715
6823,265,0.7846277
6823,498,0.55555546
6823,1386,0.7519922
6823,8360,0.75333273
6823,1751,0.7651812
6823,3753,0.4865187
6823,6887,0.8132524
6823,8689,0.7617425
6823,6803,0.811329
6823,1287,0.8191735
6823,210,0.85560477
6823,4012,0.6582963
6823,8295,0.69138324
6823,8805,0.7598775
6823,6759,0.7960787
6823,8283,0.54888165
6823,2659,0.7670118
6823,6439,0.7670118
6823,3586,0.80436724
6823,518,0.77606165
6823,3613,0.8184036
6823,1103,0.8416063
6823,5481,0.7960787
6823,5625,0.6446691
6823,2343,0.57611376
6823,3413,0.82247573
6823,7044,0.7596844
6823,3754,0.46232796
6823,7062,0.424227
6823,4853,0.7638087
6823,4905,0.8325695
6823,8318,0.7951851
6823,2822,0.8078772
6823,264,0.6298393
6823,4423,0.6380765
6823,3427,0.7825811
6823,94,0.74211466
6823,5839,0.83050585
6823,5753,0.7523044
6823,2196,0.7674577
6823,72,0.83680654
6823,5844,0.55555546
6823,3842,0.72695196
6823,2057,0.7652451
6823,2239,0.75723916
6823,6870,0.79082644
6823,8696,0.865646
6823,758,0.7516613
6823,3587,0.72256297
6823,392,0.8132524
6823,3604,0.8084697
6823,8883,0.8119794
6823,7489,0.8538944
6823,3070,0.77791184
6823,7003,0.82104814
6823,8658,0.81740063
6823,2146,0.78662694
6823,3166,0.5941594
6823,3416,0.5801867
6823,6767,0.77388096
6823,1626,0.71252006
6823,5180,0.52807975
6823,8904,0.62606895
6823,76,0.56769615
6823,7773,0.80806375
6823,4800,0.7524307
6823,5363,0.75748324
6823,4222,0.48829263
6823,1154,0.7645022
6823,7084,0.82104814
6823,7236,0.77013695
6823,2655,0.6733674
6823,7110,0.76867163
6823,4223,0.48829263
6823,8054,0.7532532
6823,8127,0.8945346
6823,1945,0.7818777
6823,6799,0.8085536
6823,7010,0.6957886
6823,2509,0.4357624
6823,8672,0.8598613
6823,6761,0.7800675
6823,7388,0.53649104
6823,4538,0.7778079
6823,847,0.7821319
6823,1975,0.8342956
6823,1373,0.77014834
6823,2483,0.691853
6823,1156,0.75550175
6823,2677,0.5901958
6823,6868,0.8052092
6823,6826,0.87606174
6823,7470,0.794923
6823,9078,0.811998
6823,2117,0.83443946
6823,1629,0.8460084
6823,6488,0.75276566
6823,4007,0.4802368
6823,699,0.8571067
6823,2854,0.81834674
6823,3033,0.734478
6823,3552,0.8391263
6823,5615,0.6727506
6823,8509,0.9999999
6823,5845,0.81095666
6823,2862,0.81095666
6823,973,0.7390436
6823,2263,0.9999999
6823,3300,0.97471005
6823,410,0.97471005
6823,8842,0.82187617
6823,3702,0.6727506
6823,2840,0.755786
6823,3947,0.6216902
6823,2811,0.755786
6823,8342,0.9999999
6823,2046,0.7390436
6823,9165,0.6277775
6823,2693,0.9999999
6823,4167,0.9999999
6823,5008,0.9999999
6823,3031,0.97471005
6823,3823,0.6216902
6823,8721,0.755786
6823,2691,0.82187617
6823,408,0.97471005
6823,7000,0.9999999
6823,2209,0.7390436
6823,610,0.822828
6823,8184,0.9999999
6823,3724,0.9999999
6823,873,0.755786
6823,1898,0.6727506
6823,8052,0.9999999
6823,897,0.755786
6823,3738,0.9999999
6823,2638,0.9999999
6823,3946,0.755786
6823,3855,0.9999999
6823,6964,0.81095666
6823,2463,0.9999999
6823,2660,0.60197455
6823,2947,0.9999999
6823,4295,0.70645535
6823,8314,0.9999999
6823,2448,0.755786
6823,1016,0.97471005
6823,745,0.9999999
6823,206,0.9999999
6823,684,0.7390436
6823,505,0.7390436
6823,2009,0.97471005
6823,8187,0.82187617
6823,8108,0.6727506
6823,6907,0.82187617
6823,1772,0.61780804
6823,17,0.660474
6823,6777,0.9999999
6823,8937,0.9999999
6823,3433,0.755786
6823,5433,0.9999999
6823,5842,0.81095666
6823,8343,0.9999999
6823,8436,0.9999999
6823,3197,0.9999999
6823,7849,0.6727506
6823,3518,0.9999999
6823,5956,0.81095666
6823,3193,0.755786
6823,2767,0.6727506
6823,2839,0.755786
6823,1927,0.6216902
6823,6680,0.56188285
6823,8212,0.9999999
6823,8788,0.97471005
6823,230,0.7390436
6823,2145,0.9999999
6823,1585,0.755786
6823,3778,0.97471005
6823,2787,0.9999999
6823,1167,0.6727506
6823,2809,0.755786
6823,68,0.822828
6823,8533,0.9999999
6823,2449,0.9999999
6823,4784,0.9999999
6823,404,0.822828
6823,3459,0.61780804
6823,464,0.6727506
6823,1625,0.82197034
6823,8321,0.9999999
6823,6071,0.72317505
6823,5364,0.6727506
6823,8593,0.9999999
6823,3945,0.755786
6823,2810,0.755786
6823,2682,0.97471005
6823,9049,0.6277775
6823,4003,0.822828
6823,8627,0.6727506
6823,6011,0.81095666
6823,7697,0.6216901
6823,3847,0.81095666
6823,3655,0.755786
6823,412,0.755786
6823,8495,0.89961046
6823,7992,0.82187617
6823,2022,0.97471005
6823,3907,0.9999999
6823,1627,0.81095666
6823,6874,0.6727506
6823,8667,0.82187617
6823,1682,0.7390436
6823,8398,0.82187617
6823,3943,0.755786
6823,879,0.9999999
6823,7972,0.9999999
6823,1828,0.7390436
6823,3322,0.9999999
6823,5901,0.81095666
6823,1917,0.822828
6823,9051,0.6621939
6823,5021,0.9999999
6823,7474,0.6727506
6823,5808,0.6727506
6823,3681,0.9999999
6823,1742,0.5283319
6823,3417,0.6727506
6823,2788,0.9999999
6823,650,0.6216902
6823,965,0.755786
6823,3519,0.9999999
6823,53,0.6727506
6823,1879,0.97471005
6823,3643,0.755786
6823,8247,0.81095666
6823,8497,0.6216902
6823,1471,0.7390436
6823,4008,0.755786
6823,612,0.6727506
6823,8519,0.7390436
6823,2653,0.89961046
6823,9103,0.9999999
6823,4783,0.9999999
6823,3843,0.63013506
6823,3065,0.9999999
6823,9102,0.9999999
6823,3668,0.6727506
6823,3851,0.9999999
6823,8783,0.97471005
6823,2501,0.9999999
6823,2985,0.9999999
6823,1560,0.6727506
6823,896,0.755786
6823,5687,0.9999999
6823,242,0.6727506
6823,4947,0.755786
6823,4209,0.755786
6823,1923,0.6727506
6823,6165,0.82187617
6823,8512,0.9999999
6823,7454,0.8485209
6823,3062,0.7390436
6823,3968,0.60197455
6823,5955,0.81095666
6823,992,0.7390436
6823,5678,0.68456787
6823,3822,0.755786
6823,5843,0.81095666
6823,8211,0.9999999
6823,4516,0.6727506
6823,4283,0.60078245
6823,8766,0.9999999
6823,497,0.9999999
6823,9175,0.9999999
6823,3071,0.6322798
6823,3231,0.6216902
6823,6193,0.60078245
6823,4932,0.9999999
6823,1826,0.7390436
6823,1194,0.6727506
6823,1684,0.6727506
6823,3783,0.7390436
6823,7991,0.9999999
6823,7298,0.9999999
6823,3383,0.81095666
6823,1529,0.9999999
6823,2260,0.6727506
6823,806,0.6727506
6823,7426,0.6727506
6823,1859,0.6216902
6823,6022,0.9999999
6823,8297,0.9999999
6823,1014,0.7390436
6823,7792,0.5661086
6823,3086,0.9999999
6823,3732,0.81095666
6823,1031,0.6727506
6823,2622,0.82187617
6823,3972,0.755786
6823,7828,0.9999999
6823,2783,0.9999999
6823,1285,0.9999999
6823,3645,0.755786
6823,8208,0.9999999
6823,7657,0.6216902
6823,2508,0.9999999
6823,3785,0.9999999
6823,409,0.9999999
6823,211,0.9999999
6823,2103,0.7390436
6823,2270,0.7390436
6823,7520,0.6727506
6823,8608,0.9999999
6823,6092,0.9999999
6823,9130,0.6727506
6823,8494,0.82187617
6823,7888,0.6216902
6823,2409,0.755786
6823,3384,0.81095666
6823,3303,0.755786
6823,395,0.9999999
6823,8740,0.82187617
6823,6923,0.6727506
6823,6867,0.6727506
6823,5800,0.81095666
6823,6963,0.81095666
6823,2928,0.755786
6823,3474,0.9999999
6823,6784,0.9999999
6823,8731,0.82187617
6823,306,0.6727506
6823,6250,0.5661086
6823,4846,0.9999999
6823,6408,0.7390436
6823,498,0.81095666
6823,265,0.7390436
6823,8360,0.6322798
6823,1751,0.6727506
6823,3753,0.755786
6823,1386,0.6727506
6823,6887,0.6727506
6823,8689,0.6727506
6823,210,0.755786
6823,4012,0.9999999
6823,8295,0.9999999
6823,6759,0.6727506
6823,8283,0.9999999
6823,6439,0.48492306
6823,2659,0.5241593
6823,518,0.7390436
6823,5481,0.6727506
6823,5625,0.9999999
6823,2343,0.755786
6823,3754,0.755786
6823,3413,0.7390436
6823,7062,0.82187617
6823,4905,0.6727506
6823,2822,0.5567877
6823,264,0.755786
6823,4423,0.97471005
6823,5839,0.72317505
6823,94,0.9999999
6823,2196,0.61780804
6823,5844,0.81095666
6823,2239,0.61780804
6823,2057,0.755786
6823,3842,0.97471005
6823,8696,0.9999999
6823,3587,0.9999999
6823,392,0.6727506
6823,758,0.5662938
6823,8883,0.9999999
6823,3604,0.6727506
6823,7489,0.6727506
6823,3070,0.6322798
6823,7003,0.6727506
6823,8658,0.7390436
6823,3166,0.9999999
6823,2146,0.9999999
6823,3416,0.82187617
6823,6767,0.6727506
6823,1626,0.81095666
6823,76,0.82187617
6823,8904,0.9999999
6823,5363,0.5283319
6823,4222,0.755786
6823,5180,0.9999999
6823,7773,0.7390436
6823,7084,0.6727506
6823,1154,0.6727506
6823,2655,0.9999999
6823,7110,0.6727506
6823,4223,0.755786
6823,8054,0.6902303
6823,8127,0.9999999
6823,8672,0.82187617
6823,2509,0.82187617
6823,7010,0.9999999
6823,4538,0.60078245
6823,1373,0.9999999
6823,7388,0.82187617
6823,2483,0.822828
6823,1156,0.6727506
6823,2677,0.755786
6823,6868,0.6727506
6823,2117,0.6727506
6823,7470,0.6727506
6823,9078,0.6727506
6823,1629,0.6727506
6823,3033,0.9999999
6823,2854,0.9999999
6823,4007,0.755786
6823,699,0.7390436
8012,1829,0.88167644
8012,649,0.759631
8012,2308,0.8066277
8012,1809,0.8222597
8012,286,0.84612286
8012,2616,0.7787482
8012,3864,0.7524352
8012,1130,0.97922355
8012,164,0.8498022
8012,501,0.77846134
8012,77,0.75471914
8012,5032,0.758518
8012,7761,0.82058656
8012,2412,0.75979924
8012,2278,0.8498022
8012,1331,0.7702138
8012,606,0.7961141
8012,1437,0.82042766
8012,1027,0.7517289
8012,3262,0.7794638
8012,2084,0.88530505
8012,2223,0.82911825
8012,5224,0.8066277
8012,471,0.75713766
8012,869,0.7702138
8012,6981,0.80501604
8012,2413,0.9358468
8012,5997,0.78932256
8012,665,0.7525835
8012,2614,0.7787482
8012,1035,0.7698419
8012,269,0.85699266
8012,2082,0.8144188
8012,141,0.83076507
8012,159,0.8003039
8012,1869,0.75756043
8012,1034,0.7698419
8012,2617,0.81630105
8012,2228,0.87142074
8012,6362,0.8144188
8012,3442,0.8686734
8012,5999,0.7771052
8012,1309,0.77846134
8012,7442,0.80501604
8012,668,0.8017994
8012,2061,0.9999999
8012,588,0.7702138
8012,8609,0.76617944
8012,6770,0.77277756
8012,871,0.79704726
8012,9039,0.85699266
8012,1525,0.8601554
8012,2585,0.7521076
8012,2065,0.87142074
8012,1810,0.8222597
8012,2087,0.75836605
8012,1853,0.759404
8012,2404,0.8066277
8012,587,0.7702138
8012,2408,0.8066277
8012,508,0.87142074
8012,2182,0.75318706
8012,1615,0.824113
8012,814,0.85699266
8012,872,0.7987884
8012,2271,0.75471914
8012,2618,0.7749766
3640,5001,0.7915996
3640,601,0.57570326
3640,4445,0.90520805
3640,3451,0.67469937
3640,8391,0.8005823
3640,1007,0.9371383
3640,166,0.74797595
3640,7463,0.89294595
3640,8668,0.63178706
3640,4273,0.82521
3640,1772,0.7918836
3640,1433,0.848921
3640,4446,0.82777363
3640,5836,0.90104556
3640,131,0.7678402
3640,2631,0.71249974
3640,5230,0.5400757
3640,3774,0.8046418
3640,7296,0.7327416
3640,1964,0.7621592
3640,7593,0.67852545
3640,2802,0.82201266
3640,7424,0.8727379
3640,5228,0.9183372
3640,1092,0.7185678
3640,9079,0.7034947
3640,7597,0.83597815
3640,8772,0.8291618
3640,8358,0.74797595
3640,2340,0.86401963
3640,1580,0.7263304
3640,5950,0.73991615
3640,4378,0.8525811
3640,889,0.7463087
3640,2221,0.91443133
3640,120,0.70695823
3640,3305,0.7187307
3640,1064,0.6933812
3640,1671,0.7157349
3640,4940,0.6079117
3640,1267,0.7792971
3640,2974,0.85789835
3640,548,0.82388735
3640,1161,0.83646065
3640,1868,0.89564097
3640,8170,0.8129266
3640,4931,0.8033885
3640,5107,0.8282968
3640,2690,0.762556
3640,6378,0.8407116
3640,773,0.6332514
3640,2342,0.81712323
3640,7114,0.86944103
3640,835,0.81195176
3640,5238,0.85695773
3640,6317,0.53840876
3640,1652,0.7250151
3640,5501,0.9180506
3640,1419,0.7395494
3640,2637,0.7635374
3640,3038,0.66779387
3640,1139,0.82769954
3640,8925,0.60119945
3640,842,0.78850025
3640,4775,0.84892
3640,5257,0.9371383
3640,7506,0.8413064
3640,8501,0.7987155
3640,268,0.9136453
3640,3590,0.87923
3640,631,0.84269416
3640,2274,0.938281
3640,6360,0.63967645
3640,5453,0.74293745
3640,1323,0.8407372
3640,5710,0.78631467
3640,7478,0.829805
3640,535,0.67470396
3640,7849,0.68200755
3640,1899,0.8288656
3640,1053,0.73973775
3640,3868,0.5886828
3640,7219,0.78695667
3640,8586,0.86102694
3640,2092,0.6838206
3640,6734,0.6706137
3640,7119,0.66928256
3640,1884,0.8214579
3640,375,0.8869463
3640,1137,0.6428983
3640,7567,0.7616192
3640,3000,0.8280145
3640,4312,0.9999999
3640,3186,0.7187307
3640,6064,0.67370594
3640,2933,0.7035523
3640,3566,0.77766484
3640,5593,0.86838984
3640,8688,0.7099054
3640,6779,0.76769483
3640,7123,0.84900624
3640,6852,0.83341604
3640,948,0.6353254
3640,8987,0.61528987
3640,4208,0.81052065
3640,2335,0.84892
3640,6489,0.7395494
3640,7282,0.88307047
3640,7046,0.81327534
3640,2148,0.8256398
3640,5643,0.7715087
3640,5480,0.8218179
3640,2611,0.796892
3640,1017,0.8286945
3640,1288,0.71737605
3640,5339,0.8853525
3640,7327,0.8975964
3640,2767,0.75662374
3640,4109,0.871843
3640,4456,0.82077956
3640,5051,0.6408126
3640,501,0.759001
3640,1832,0.8302522
3640,8745,0.8480457
3640,1750,0.72985435
3640,6811,0.76996446
3640,4019,0.8821614
3640,1904,0.63357973
3640,7324,0.74797595
3640,4860,0.6335966
3640,8673,0.58237004
3640,4313,0.8371155
3640,6666,0.60426474
3640,3421,0.70076334
3640,6681,0.70076466
3640,2267,0.87865615
3640,89,0.9131556
3640,7700,0.82316494
3640,3669,0.9333048
3640,943,0.84081495
3640,3039,0.8255825
3640,8775,0.8255825
3640,620,0.84892
3640,7020,0.6716641
3640,2086,0.9228148
3640,5049,0.7744159
3640,8464,0.8282255
3640,1847,0.8861886
3640,5554,0.76927775
3640,1208,0.8660645
3640,9056,0.9081949
3640,4664,0.7165303
3640,4944,0.7124607
3640,1000,0.79607546
3640,6088,0.80288386
3640,6,0.7333414
3640,7496,0.7827015
3640,8926,0.8143309
3640,6393,0.83974993
3640,8822,0.78378904
3640,3046,0.76769483
3640,5246,0.7860197
3640,669,0.8003494
3640,1916,0.571105
3640,2666,0.80934596
3640,5250,0.83974993
3640,4319,0.82270133
3640,4550,0.81656647
3640,6001,0.8506909
3640,7097,0.75073206
3640,1540,0.76275945
3640,3010,0.7226925
3640,5551,0.7700293
3640,385,0.768698
3640,3301,0.7130805
3640,932,0.7630847
3640,4336,0.78002775
3640,5683,0.82266194
3640,4137,0.72111976
3640,8603,0.7067275
3640,4521,0.81656647
3640,756,0.739228
3640,7831,0.83974993
3640,7220,0.7556013
3640,5835,0.73789483
3640,3865,0.7869041
3640,1128,0.6353188
3640,1698,0.80935645
3640,7375,0.7797318
3640,2843,0.66779387
3640,3415,0.6907126
3640,341,0.6459129
3640,8365,0.677056
3640,3460,0.8144833
3640,1308,0.81303376
3640,2575,0.6971599
3640,5331,0.82270133
3640,2599,0.88695306
3640,7488,0.7185678
3640,4935,0.7998327
3640,8322,0.66704255
3640,4635,0.90520805
3640,4885,0.9094054
3640,4173,0.7493949
3640,3420,0.6130591
3640,256,0.64750767
3640,1490,0.83135206
3640,3579,0.7597583
3640,1408,0.9136453
3640,8706,0.9157838
3640,1857,0.7168501
3640,7345,0.7397646
3640,1654,0.77576286
3640,1157,0.78449607
3640,3409,0.7674583
3640,2613,0.8180395
3640,6611,0.5489754
3640,1935,0.7777642
3640,5318,0.79804766
3640,8723,0.8369436
3640,6959,0.7067275
3640,7931,0.70913774
3640,1167,0.7761375
3640,4459,0.64106894
3640,1871,0.8251619
3640,4099,0.6574174
3640,7578,0.5430392
3640,1378,0.7067275
3640,2304,0.7886715
3640,8893,0.7569742
3640,2290,0.7440529
3640,2625,0.6536832
3640,68,0.76224995
3640,4706,0.66886497
3640,4085,0.7972418
3640,5832,0.9131556
3640,3954,0.79702336
3640,5264,0.77807057
3640,8625,0.5795314
3640,90,0.72985435
3640,246,0.8600794
3640,244,0.9009638
3640,3850,0.72054577
3640,3608,0.7666658
3640,2297,0.79183555
3640,2976,0.69856405
3640,6982,0.7592137
3640,6703,0.79560536
3640,8881,0.88307047
3640,9141,0.9110905
3640,1771,0.8869463
3640,2038,0.866067
3640,8923,0.8439739
3640,5569,0.79131293
3640,6796,0.75108516
3640,9166,0.6156866
3640,6961,0.72120386
3640,9082,0.7329109
3640,5380,0.6881053
3640,9230,0.5972701
3640,4502,0.64106894
3640,1358,0.8263046
3640,994,0.739954
3640,8416,0.5844708
3640,354,0.7529144
3640,7582,0.83561456
3640,8707,0.853833
3640,464,0.8705022
3640,6166,0.5961496
3640,8713,0.7748308
3640,1890,0.6667502
3640,4551,0.85919714
3640,1203,0.79874444
3640,1883,0.7764957
3640,347,0.7354098
3640,2049,0.63199174
3640,2817,0.802173
3640,23,0.7451198
3640,5364,0.70551825
3640,2502,0.92044204
3640,533,0.7998327
3640,837,0.7806766
3640,2782,0.815423
3640,6957,0.6205459
3640,5484,0.7146731
3640,2635,0.8092687
3640,5209,0.9333048
3640,8605,0.735123
3640,4924,0.78156096
3640,2373,0.6421725
3640,8376,0.77468544
3640,8106,0.83816946
3640,2060,0.8572538
3640,8946,0.59242505
3640,6983,0.8016733
3640,6988,0.77273685
3640,5963,0.7874638
3640,1489,0.85573477
3640,2293,0.8554025
3640,6623,0.6504362
3640,5827,0.7495878
3640,1210,0.85440457
3640,8940,0.8605453
3640,1878,0.84892
3640,55,0.59110254
3640,9052,0.89689755
3640,2269,0.808085
3640,5221,0.89755046
3640,2491,0.75613433
3640,8892,0.7120539
3640,976,0.7406793
3640,3667,0.76923704
3640,5271,0.78456223
3640,2735,0.784665
3640,1066,0.6353188
3640,9002,0.48851228
3640,319,0.6873986
3640,456,0.82769954
3640,2582,0.844313
3640,5197,0.818086
3640,8139,0.84900624
3640,5848,0.890205
3640,2237,0.89345974
3640,7423,0.8869463
3640,5803,0.6173468
3640,2688,0.7887409
3640,7494,0.74797595
3640,1468,0.8595857
3640,7682,0.6459129
3640,1311,0.7015939
3640,8980,0.6557199
3640,723,0.82944727
3640,6819,0.89564097
3640,7498,0.7185678
3640,4869,0.84892
3640,7281,0.7921413
3640,722,0.82270133
3640,2825,0.7484994
3640,5248,0.7632646
3640,7646,0.7326477
3640,2493,0.70226353
3640,4916,0.7537823
3640,3568,0.9830867
3640,2540,0.68760407
3640,5494,0.8353195
3640,8278,0.8605453
3640,1939,0.7915996
3640,2627,0.7540477
3640,8627,0.62497437
3640,8060,0.68786705
3640,4356,0.8583248
3640,4202,0.77195424
3640,7701,0.83154917
3640,5247,0.9734093
3640,4605,0.86307704
3640,3008,0.6490097
3640,8272,0.74290586
3640,5055,0.8383759
3640,8768,0.7591399
3640,2581,0.8387061
3640,4915,0.6438251
3640,4933,0.7341969
3640,8393,0.85919714
3640,2116,0.7763319
3640,2467,0.84947795
3640,4450,0.7580556
3640,1107,0.78908587
3640,8178,0.67655665
3640,6537,0.50594354
3640,3022,0.69775975
3640,5837,0.91162497
3640,4948,0.71573484
3640,5025,0.7773901
3640,3082,0.720538
3640,6531,0.62249136
3640,8023,0.6691085
3640,8268,0.7592137
3640,6672,0.6885545
3640,167,0.80690604
3640,4773,0.81656647
3640,738,0.83974993
3640,5011,0.86504024
3640,6730,0.74290586
