original_product,matched_product,cosin_score
3640,5100,1.0
3640,1426,1.0
3640,8712,1.0
3640,4491,1.0
3640,303,1.0
3640,190,1.0
3640,2370,1.0
3640,4822,1.0
3640,5846,1.0
3640,6318,1.0
3640,754,1.0
3640,144,1.0
3640,8778,1.0
3640,7347,1.0
3640,7422,1.0
3640,1084,1.0
3640,5535,1.0
3640,1889,1.0
3640,9278,1.0
3640,3097,1.0
3640,4228,1.0
3640,4559,1.0
3640,5411,1.0
3640,6284,1.0
3640,82,1.0
3640,4452,1.0
3640,8280,1.0
3640,241,1.0
3640,7585,1.0
3640,7427,1.0
3640,7435,1.0
3640,1567,1.0
3640,1245,1.0
3640,7474,1.0
3640,2506,1.0
3640,5177,1.0
3640,2619,1.0
3640,1815,1.0
3640,7552,1.0
3640,2955,1.0
3640,4982,1.0
3640,8140,1.0
3640,5808,1.0
3640,857,1.0
3640,5294,1.0
3640,6603,1.0
3640,3147,1.0
3640,5616,1.0
3640,2824,1.0
3640,5336,1.0
3640,3555,1.0
3640,3417,1.0
3640,5463,1.0
3640,8795,1.0
3640,3530,1.0
3640,5018,1.0
3640,1963,1.0
3640,1617,1.0
3640,4401,1.0
3640,2998,1.0
3640,5620,1.0
3640,8467,1.0
3640,1209,1.0
3640,7111,1.0
3640,3334,1.0
3640,1994,1.0
3640,4412,1.0
3640,2151,1.0
3640,7113,1.0
3640,5568,1.0
3640,3493,1.0
3640,53,1.0
3640,2819,1.0
3640,6379,1.0
3640,4660,1.0
3640,6607,1.0
3640,245,1.0
3640,4494,1.0
3640,8005,1.0
3640,6411,1.0
3640,7365,1.0
3640,92,1.0
3640,8736,1.0
3640,6562,1.0
3640,6947,1.0
3640,1262,1.0
3640,8513,1.0
3640,7924,1.0
3640,7832,1.0
3640,7598,1.0
3640,834,1.0
3640,5020,1.0
3640,450,1.0
3640,8757,1.0
3640,4353,1.0
3640,3701,1.0
3640,8317,1.0
3640,2643,1.0
3640,4046,1.0
3640,6792,1.0
3640,122,1.0
3640,6724,1.0
3640,660,1.0
3640,7112,1.0
3640,968,1.0
3640,5249,1.0
3640,5370,1.0
3640,7432,1.0
3640,612,1.0
3640,247,1.0
3640,5815,1.0
3640,8366,1.0
3640,3258,1.0
3640,3500,1.0
3640,4678,1.0
3640,2236,1.0
3640,3344,1.0
3640,1741,1.0
3640,482,1.0
3640,6363,1.0
3640,8165,1.0
3640,7346,1.0
3640,683,1.0
3640,7622,1.0
3640,3872,1.0
3640,86,1.0
3640,9055,1.0
3640,7684,1.0
3640,627,1.0
3640,7708,1.0
3640,2279,1.0
3640,8762,1.0
3640,8001,1.0
3640,5585,1.0
3640,7767,1.0
3640,5493,1.0
3640,8415,1.0
3640,4344,1.0
3640,2609,1.0
3640,9190,1.0
3640,821,1.0
3640,3678,1.0
3640,7588,1.0
3640,1583,1.0
3640,8978,1.0
3640,3135,1.0
3640,5814,1.0
3640,6542,1.0
3640,2608,1.0
3640,4507,1.0
3640,394,1.0
3640,2175,1.0
3640,4996,1.0
3640,1886,1.0
3640,3668,1.0
3640,5638,1.0
3640,5476,1.0
3640,437,1.0
3640,7065,1.0
3640,2594,1.0
3640,1628,1.0
3640,7651,1.0
3640,1129,1.0
3640,3736,1.0
3640,5317,1.0
3640,2641,1.0
3640,2987,1.0
3640,9135,1.0
3640,2352,1.0
3640,3253,1.0
3640,8489,1.0
3640,2589,1.0
3640,511,1.0
3640,7632,1.0
3640,6233,1.0
3640,8210,1.0
3640,7549,1.0
3640,5222,1.0
3640,7718,1.0
3640,8120,1.0
3640,1146,1.0
3640,204,1.0
3640,1996,1.0
3640,2289,1.0
3640,2405,1.0
3640,2425,1.0
3640,8384,1.0
3640,832,1.0
3640,1560,1.0
3640,7210,1.0
3640,81,1.0
3640,8499,1.0
3640,1037,1.0
3640,1123,1.0
3640,3799,1.0
3640,4098,1.0
3640,9116,1.0
3640,3257,1.0
3640,778,1.0
3640,682,1.0
3640,4092,1.0
3640,366,1.0
3640,6782,1.0
3640,242,1.0
3640,4391,1.0
3640,1317,1.0
3640,9218,1.0
3640,7730,1.0
3640,7806,1.0
3640,536,1.0
3640,5237,1.0
3640,4943,1.0
3640,4875,1.0
3640,5505,1.0
3640,2266,1.0
3640,4337,1.0
3640,1179,1.0
3640,1127,1.0
3640,7518,1.0
3640,2560,1.0
3640,6005,1.0
3640,6697,1.0
3640,4727,1.0
3640,3533,1.0
3640,739,1.0
3640,1162,1.0
3640,3673,1.0
3640,6412,1.0
3640,4771,1.0
3640,3306,1.0
3640,958,1.0
3640,4772,1.0
3640,1672,1.0
3640,150,1.0
3640,4707,1.0
3640,1126,1.0
3640,7763,1.0
3640,5375,1.0
3640,7812,1.0
3640,382,1.0
3640,170,1.0
3640,1622,1.0
3640,8378,1.0
3640,1507,1.0
3640,5098,1.0
3640,1923,1.0
3640,6924,1.0
3640,6078,1.0
3640,393,1.0
3640,3455,1.0
3640,8738,1.0
3640,8320,1.0
3640,1969,1.0
3640,3245,1.0
3640,5227,1.0
3640,1680,1.0
3640,8618,1.0
3640,566,1.0
3640,4298,1.0
3640,8686,1.0
3640,8375,1.0
3640,2170,1.0
3640,4787,1.0
3640,9178,1.0
3640,7493,1.0
3640,2804,1.0
3640,8315,1.0
3640,1202,1.0
3640,2681,1.0
3640,3188,1.0
3640,2433,1.0
3640,3230,1.0
3640,2606,1.0
3640,8392,1.0
3640,9203,1.0
3640,4957,1.0
3640,7706,1.0
3640,4574,1.0
3640,5009,1.0
3640,2083,1.0
3640,5024,1.0
3640,259,1.0
3640,7982,1.0
3640,6973,1.0
3640,1390,1.0
3640,217,1.0
3640,8983,1.0
3640,3362,1.0
3640,1581,1.0
3640,9064,1.0
3640,6953,1.0
3640,7810,1.0
3640,8981,1.0
3640,7848,1.0
3640,4715,1.0
3640,1225,1.0
3640,515,1.0
3640,4637,1.0
3640,243,1.0
3640,6485,1.0
3640,1891,1.0
3640,4994,1.0
3640,2932,1.0
3640,240,1.0
3640,2541,1.0
3640,1217,1.0
3640,7358,1.0
3640,7891,1.0
3640,2592,1.0
3640,2984,1.0
3640,7436,1.0
3640,7940,1.0
3640,5099,1.0
3640,8539,1.0
3640,2265,1.0
3640,5005,1.0
3640,3525,1.0
3640,5155,1.0
3640,5208,1.0
3640,6824,1.0
3640,5109,1.0
3640,4042,1.0
3640,8329,1.0
3640,2052,1.0
3640,4903,1.0
3640,9068,1.0
3640,8465,1.0
3640,9140,1.0
3640,8395,1.0
3640,4304,1.0
3640,1221,1.0
3640,8711,1.0
3640,1724,1.0
3640,7389,1.0
3640,8982,1.0
3640,7200,1.0
3640,304,1.0
3640,2445,1.0
3640,106,1.0
3640,4516,1.0
3640,457,1.0
3640,6014,1.0
3640,2876,1.0
3640,4716,1.0
3640,2032,1.0
3640,3697,1.0
3640,2244,1.0
3640,84,1.0
3640,4950,1.0
3640,2529,1.0
3640,6030,1.0
3640,7705,1.0
3640,5581,1.0
3640,7930,1.0
3640,1534,1.0
3640,7042,1.0
3640,8468,1.0
3640,4799,1.0
3640,4750,1.0
3640,8214,1.0
3640,3505,1.0
3640,1289,1.0
3640,1169,1.0
3640,1406,1.0
3640,2299,1.0
3640,5635,1.0
3640,6765,1.0
3640,4684,1.0
3640,922,1.0
3640,567,1.0
3640,5159,1.0
3640,7070,1.0
3640,2238,1.0
3640,648,1.0
3640,1727,1.0
3640,8180,1.0
3640,3634,1.0
3640,4984,1.0
3640,2418,1.0
3640,4335,1.0
3640,864,1.0
3640,494,1.0
3640,1155,1.0
3640,7509,1.0
3640,7125,1.0
3640,3364,1.0
3640,5622,1.0
3640,930,1.0
3640,4049,1.0
3640,3569,1.0
3640,3308,1.0
3640,1466,1.0
3640,562,1.0
3640,7514,1.0
3640,313,1.0
3640,465,1.0
3640,444,1.0
3640,4453,1.0
3640,3703,1.0
3640,4485,1.0
3640,9,1.0
3640,4658,1.0
3640,2184,1.0
3640,9286,1.0
3640,336,1.0
3640,1194,1.0
3640,7294,1.0
3640,480,1.0
3640,2172,1.0
3640,1684,1.0
3640,212,1.0
3640,2434,1.0
3640,7692,1.0
3640,509,1.0
3640,3400,1.0
3640,1752,1.0
3640,1653,1.0
3640,3064,1.0
3640,5242,1.0
3640,8843,1.0
3640,405,1.0
3640,5302,1.0
3640,5685,1.0
3640,2419,1.0
3640,3831,1.0
3640,907,1.0
3640,299,1.0
3640,1824,1.0
3640,3066,1.0
3640,8002,1.0
3640,5301,1.0
3640,513,1.0
3640,3706,1.0
3640,2260,1.0
3640,1934,1.0
3640,3029,1.0
3640,6960,1.0
3640,7809,1.0
3640,134,1.0
3640,8217,1.0
3640,7551,1.0
3640,5822,1.0
3640,7118,1.0
3640,5534,1.0
3640,7023,1.0
3640,806,1.0
3640,88,1.0
3640,3219,1.0
3640,6793,1.0
3640,4170,1.0
3640,8895,1.0
3640,8572,1.0
3640,899,1.0
3640,1937,1.0
3640,4230,1.0
3640,149,1.0
3640,1024,1.0
3640,391,1.0
3640,7883,1.0
3640,7710,1.0
3640,1042,1.0
3640,7426,1.0
3640,1168,1.0
3640,550,1.0
3640,2492,1.0
3640,3189,1.0
3640,4274,1.0
3640,4913,1.0
3640,6065,1.0
3640,5626,1.0
3640,105,1.0
3640,680,1.0
3640,7837,1.0
3640,2285,1.0
3640,2345,1.0
3640,6084,1.0
3640,4518,1.0
3640,4048,1.0
3640,8270,1.0
3640,8602,1.0
3640,8537,1.0
3640,7471,1.0
3640,4083,1.0
3640,1088,1.0
3640,1895,1.0
3640,5338,1.0
3640,818,1.0
3640,305,1.0
3640,3698,1.0
3640,6322,1.0
3640,9277,1.0
3640,8748,1.0
3640,681,1.0
3640,2634,1.0
3640,5160,1.0
3640,4705,1.0
3640,342,1.0
3640,5299,1.0
3640,8722,1.0
3640,1338,1.0
3640,9159,1.0
3640,6726,1.0
3640,1837,1.0
3640,4320,1.0
3640,6790,1.0
3640,6738,1.0
3640,4861,1.0
3640,1031,1.0
3640,6775,1.0
3640,7500,1.0
3640,1226,1.0
3640,3445,1.0
3640,7199,1.0
3640,516,1.0
3640,4047,1.0
3640,3244,1.0
3640,6728,1.0
3640,5310,1.0
3640,8773,1.0
3640,1374,1.0
3640,5313,1.0
3640,2230,1.0
3640,4477,1.0
3640,5315,1.0
3640,1801,1.0
3640,3543,1.0
3640,2388,1.0
3640,4219,1.0
3640,8154,1.0
3640,4383,1.0
3640,6285,1.0
3640,6029,1.0
3640,8088,1.0
3640,4708,1.0
3640,7950,1.0
3640,4634,1.0
3640,5617,1.0
3640,1403,1.0
3640,4087,1.0
3640,2740,1.0
3640,56,1.0
3640,3686,1.0
3640,713,1.0
3640,4440,1.0
3640,2471,1.0
3640,2095,1.0
3640,7580,1.0
3640,6323,1.0
3640,514,1.0
3640,2197,1.0
3640,295,1.0
3640,3254,1.0
3640,7504,1.0
3640,4174,1.0
3640,36,1.0
3640,9219,1.0
3640,1894,1.0
3640,4724,1.0
3640,3556,1.0
3640,4514,1.0
3640,4468,1.0
3640,6484,1.0
3640,1440,1.0
3640,6987,1.0
3640,1295,1.0
3640,7440,1.0
3640,6413,1.0
3640,7495,1.0
3640,3091,1.0
3640,1009,1.0
3640,3037,1.0
3640,6710,1.0
3640,7165,1.0
3640,7520,1.0
3640,3950,1.0
3640,7501,1.0
3640,7709,1.0
3640,2063,1.0
3640,4334,1.0
3640,37,1.0
3640,2941,1.0
3640,3450,1.0
3640,563,1.0
3640,2721,1.0
3640,9130,1.0
3640,6006,1.0
3640,4277,1.0
3640,1299,1.0
3640,165,1.0
3640,4509,1.0
3640,1036,1.0
3640,2235,1.0
3640,4747,1.0
3640,7211,1.0
3640,5583,1.0
3640,3293,1.0
3640,8532,1.0
3640,9267,1.0
3640,5495,1.0
3640,4136,1.0
3640,8026,1.0
3640,3941,1.0
3640,2030,1.0
3640,2291,1.0
3640,431,1.0
3640,1521,1.0
3640,2978,1.0
3640,3014,1.0
3640,1359,1.0
3640,2047,1.0
3640,4176,1.0
3640,6951,1.0
3640,2595,1.0
3640,6778,1.0
3640,4467,1.0
3640,8782,1.0
3640,5080,1.0
3640,3462,1.0
3640,5232,1.0
3640,4503,1.0
3640,9285,1.0
3640,2607,1.0
3640,2298,1.0
3640,5587,1.0
3640,3130,1.0
3640,1823,1.0
3640,3461,1.0
3640,7833,1.0
3640,5633,1.0
3640,7512,1.0
3640,969,1.0
3640,362,1.0
3640,222,1.0
3640,7085,1.0
3640,8440,1.0
3640,253,1.0
3640,8818,1.0
3640,7339,1.0
3640,6923,1.0
3640,6867,1.0
3640,7303,1.0
3640,5019,1.0
3640,4956,1.0
3640,7116,1.0
3640,4662,1.0
3640,4648,1.0
3640,1258,1.0
3640,607,1.0
3640,1284,1.0
3640,3076,1.0
3640,9100,1.0
3640,2966,1.0
3640,4632,1.0
3640,4876,1.0
3640,3484,1.0
3640,3683,1.0
3640,7680,1.0
3640,306,1.0
3640,312,1.0
3640,1067,1.0
3640,3242,1.0
3640,1998,1.0
3640,6392,1.0
3640,1420,1.0
3640,65,1.0
3640,7937,1.0
3640,3510,1.0
3640,1709,1.0
3640,8793,1.0
3640,2214,1.0
3640,2760,1.0
3640,580,1.0
3640,6997,1.0
3640,3424,1.0
3640,9237,1.0
3640,8634,1.0
3640,8717,1.0
3640,331,1.0
3640,4282,1.0
3640,1415,1.0
3640,3679,1.0
3640,7381,1.0
3640,5478,1.0
3640,1751,1.0
3640,1573,1.0
3640,121,1.0
3640,8296,1.0
3640,6089,1.0
3640,4419,1.0
3640,1386,1.0
3640,3784,1.0
3640,2208,1.0
3640,8921,1.0
3640,1993,1.0
3640,746,1.0
3640,6887,1.0
3640,882,1.0
3640,795,1.0
3640,39,1.0
3640,7595,1.0
3640,2828,1.0
3640,8689,1.0
3640,4500,1.0
3640,4671,1.0
3640,1075,1.0
3640,252,1.0
3640,855,1.0
3640,9132,1.0
3640,689,1.0
3640,6010,1.0
3640,8536,1.0
3640,5903,1.0
3640,3363,1.0
3640,3418,1.0
3640,3401,1.0
3640,1176,1.0
3640,510,0.46546665
3640,4729,1.0
3640,1797,1.0
3640,4497,1.0
3640,2602,1.0
3640,7688,1.0
3640,2950,1.0
3640,2970,1.0
3640,2462,1.0
3640,6170,1.0
3640,8670,1.0
3640,7510,1.0
3640,2432,1.0
3640,3302,1.0
3640,5236,1.0
3640,5485,1.0
3640,6759,1.0
3640,339,1.0
3640,4657,1.0
3640,7344,1.0
3640,618,1.0
3640,8025,1.0
3640,12,1.0
3640,6626,1.0
3640,2042,1.0
3640,2722,1.0
3640,3588,1.0
3640,8373,1.0
3640,630,1.0
3640,720,1.0
3640,4492,1.0
3640,83,1.0
3640,3434,1.0
3640,2430,1.0
3640,4410,1.0
3640,2192,1.0
3640,3528,1.0
3640,8311,1.0
3640,1511,1.0
3640,7722,1.0
3640,2039,1.0
3640,1687,1.0
3640,5477,1.0
3640,4171,1.0
3640,4045,1.0
3640,5813,1.0
3640,5851,1.0
3640,8374,1.0
3640,5263,1.0
3640,721,1.0
3640,2598,1.0
3640,954,1.0
3640,5481,1.0
3640,6102,1.0
3640,900,1.0
3640,2089,1.0
3640,8821,1.0
3640,8121,1.0
3640,2801,1.0
3640,8397,1.0
3640,7204,1.0
3640,4893,1.0
3640,2292,1.0
3640,9062,1.0
3640,6922,1.0
3640,9042,1.0
3640,8831,1.0
3640,5337,1.0
3640,8396,1.0
3640,1694,1.0
3640,8218,1.0
3640,8844,1.0
3640,4770,1.0
3640,6665,1.0
3640,5810,1.0
3640,5629,1.0
3640,690,1.0
3640,8632,1.0
3640,4040,1.0
3640,6934,1.0
3640,1025,1.0
3640,4955,1.0
3640,7703,1.0
3640,1118,1.0
3640,4753,1.0
3640,249,1.0
3640,6821,1.0
3640,3024,1.0
3640,7842,1.0
3640,2963,1.0
3640,5526,1.0
3640,9127,1.0
3640,2189,1.0
3640,6103,1.0
3640,4905,1.0
3640,8269,1.0
3640,831,1.0
3640,2372,1.0
3640,939,1.0
3640,7059,1.0
3640,9160,1.0
3640,6105,1.0
3640,14,1.0
3640,2469,1.0
3640,7122,1.0
3640,662,1.0
3640,1098,1.0
3640,5540,1.0
3640,5026,1.0
3640,6946,1.0
3640,4475,1.0
3640,7822,1.0
3640,7581,1.0
3640,3324,1.0
3640,6275,1.0
3640,4178,1.0
3640,1704,1.0
3640,4522,1.0
3640,6791,1.0
3640,175,1.0
3640,7830,1.0
3640,6009,1.0
3640,7094,1.0
3640,2195,1.0
3640,2366,1.0
3640,8781,1.0
3640,3501,1.0
3640,5335,1.0
3640,1618,0.22106394
3640,8830,1.0
3640,7568,1.0
3640,3260,1.0
3640,5319,1.0
3640,74,1.0
3640,3938,1.0
3640,6636,1.0
3640,7897,1.0
3640,1279,1.0
3640,2411,1.0
3640,583,1.0
3640,4798,1.0
3640,1850,1.0
3640,4420,1.0
3640,5324,1.0
3640,3216,1.0
3640,4207,1.0
3640,1885,1.0
3640,2503,1.0
3640,8924,1.0
3640,392,1.0
3640,2990,1.0
3640,923,1.0
3640,6541,1.0
3640,6505,1.0
3640,4543,1.0
3640,3782,1.0
3640,9183,1.0
3640,6986,1.0
3640,661,1.0
3640,3604,1.0
3640,2173,1.0
3640,7489,1.0
3640,1292,1.0
3640,7374,1.0
3640,1800,1.0
3640,3051,1.0
3640,8794,1.0
3640,3479,1.0
3640,5002,1.0
3640,1102,1.0
3640,8219,1.0
3640,5462,1.0
3640,6415,1.0
3640,8820,1.0
3640,5826,1.0
3640,5847,1.0
3640,8878,1.0
3640,7003,1.0
3640,8103,1.0
3640,5322,1.0
3640,4952,1.0
3640,925,1.0
3640,6998,1.0
3640,5016,1.0
3640,8448,1.0
3640,2406,1.0
3640,1055,1.0
3640,6063,1.0
3640,5461,1.0
3640,2045,1.0
3640,3259,1.0
3640,2429,1.0
3640,4496,1.0
3640,8657,1.0
3640,3404,1.0
3640,1990,1.0
3640,6391,1.0
3640,7372,1.0
3640,5097,1.0
3640,8582,1.0
3640,7719,1.0
3640,2414,1.0
3640,5504,1.0
3640,5539,1.0
3640,579,1.0
3640,3680,1.0
3640,6767,1.0
3640,4501,1.0
3640,5993,1.0
3640,368,1.0
3640,8845,1.0
3640,5641,1.0
3640,4206,1.0
3640,8569,1.0
3640,2472,1.0
3640,5274,1.0
3640,3937,1.0
3640,2698,1.0
3640,7472,1.0
3640,4906,1.0
3640,6524,1.0
3640,1586,1.0
3640,8819,1.0
3640,1712,1.0
3640,608,1.0
3640,4529,1.0
3640,3326,1.0
3640,942,1.0
3640,5292,1.0
3640,5035,1.0
3640,337,1.0
3640,7084,1.0
3640,1125,1.0
3640,8022,1.0
3640,8177,1.0
3640,1154,1.0
3640,4520,1.0
3640,2171,1.0
3640,7110,1.0
3640,1928,1.0
3640,4442,1.0
3640,765,1.0
3640,1991,1.0
3640,2639,1.0
3640,5220,1.0
3640,1717,1.0
3640,4052,1.0
3640,7029,1.0
3640,2003,1.0
3640,5586,1.0
3640,8960,1.0
3640,2420,1.0
3640,7128,1.0
3640,3824,1.0
3640,5601,1.0
3640,2284,1.0
3640,2534,1.0
3640,5639,1.0
3640,972,1.0
3640,1223,1.0
3640,2273,1.0
3640,7367,1.0
3640,1537,1.0
3640,1703,1.0
3640,1091,1.0
3640,848,1.0
3640,3696,1.0
3640,6168,1.0
3640,817,1.0
3640,5636,1.0
3640,3798,1.0
3640,340,1.0
3640,569,1.0
3640,8737,1.0
3640,8061,1.0
3640,80,1.0
3640,707,1.0
3640,8725,1.0
3640,8388,1.0
3640,8959,1.0
3640,4421,1.0
3640,1498,1.0
3640,8760,1.0
3640,611,1.0
3640,6780,1.0
3640,8116,1.0
3640,7198,1.0
3640,6473,1.0
3640,4561,1.0
3640,2536,1.0
3640,1369,1.0
3640,3705,1.0
3640,1310,1.0
3640,5570,1.0
3640,7513,1.0
3640,532,1.0
3640,7681,1.0
3640,1218,1.0
3640,6863,1.0
3640,7244,1.0
3640,3013,1.0
3640,2827,1.0
3640,5588,1.0
3640,2112,1.0
3640,5328,1.0
3640,7429,1.0
3640,1156,1.0
3640,2505,1.0
3640,8423,1.0
3640,2276,1.0
3640,1222,1.0
3640,1840,1.0
3640,8407,1.0
3640,947,1.0
3640,45,1.0
3640,332,1.0
3640,2040,1.0
3640,5298,1.0
3640,6534,1.0
3640,6868,1.0
3640,1933,1.0
3640,6306,1.0
3640,861,1.0
3640,2296,1.0
3640,1892,1.0
3640,4997,1.0
3640,2203,1.0
3640,7918,1.0
3640,6664,1.0
3640,4411,1.0
3640,6667,1.0
3640,7971,1.0
3640,2059,1.0
3640,918,1.0
3640,6781,1.0
3640,937,1.0
3640,572,1.0
3640,2117,1.0
3640,8900,1.0
3640,5761,1.0
3640,8443,1.0
3640,1001,1.0
3640,7470,1.0
3640,3419,1.0
3640,1389,1.0
3640,5106,1.0
3640,2193,1.0
3640,9078,1.0
3640,1629,1.0
3640,4229,1.0
3640,8700,1.0
3640,5353,1.0
3640,7392,1.0
3640,2367,1.0
3640,5877,1.0
3640,2717,1.0
3640,1195,1.0
5375,7812,0.06888283
5375,8986,0.47394273
5375,382,0.34228063
5375,8320,0.2457978
5375,5227,0.24020624
5375,1923,0.27371424
5375,8686,0.40588146
5375,393,0.1532937
5375,4298,0.2543287
5375,8738,0.7423979
5375,8378,0.26856774
5375,170,0.1940027
5375,1680,0.28919336
5375,566,0.13671412
5375,6078,0.06517352
5375,1507,0.2834354
5375,3245,0.13910404
5375,3455,0.3034626
5375,6924,0.15634303
5375,1622,0.22928359
5375,4299,0.77925175
5375,5098,0.6794436
5375,8618,0.38296494
5375,1969,0.289137
5375,1202,0.19194382
5375,8375,0.2945523
5375,7493,0.35895446
5375,2170,0.12349888
5375,3188,0.080929175
5375,2433,0.41163105
5375,9178,0.3034626
5375,8315,0.6599066
5375,2804,0.55996066
5375,3230,0.19916761
5375,2606,0.10523767
5375,2681,0.080929175
5375,4787,0.54000354
5375,9203,0.23969558
5375,5024,0.079734646
5375,6973,0.96004677
5375,5009,0.050585095
5375,8392,0.37294677
5375,2083,0.63515097
5375,4574,0.21376872
5375,4957,0.29597577
5375,259,0.41725048
5375,7706,0.074820235
5375,7982,0.37763023
5375,8981,0.062129933
5375,1390,0.20681569
5375,3362,0.1503946
5375,1225,0.077299714
5375,7848,0.77167004
5375,217,0.12304545
5375,8983,0.40588146
5375,7810,0.7697095
5375,6953,0.24152291
5375,1581,0.36268649
5375,9064,0.4880867
5375,4715,0.22707525
5375,4637,0.23105785
5375,243,0.061882056
5375,4994,0.19451801
5375,240,0.20600422
5375,2932,0.11400729
5375,515,0.061227817
5375,7358,0.49338782
5375,2592,0.24606824
5375,1891,0.07544735
5375,6485,0.062818095
5375,7891,0.18389441
5375,1217,0.1620712
5375,2541,0.2547332
5375,7436,0.22624162
5375,7940,0.1521275
5375,3525,0.19591363
5375,5005,0.17569289
5375,8539,0.057486128
5375,5099,0.0760357
5375,5155,0.5744917
5375,2265,0.065650895
5375,2984,0.10636443
5375,5208,0.22098728
5375,4042,0.2137219
5375,5854,0.5704872
5375,6824,0.0760357
5375,2052,0.14906426
5375,8395,0.44801083
5375,304,0.2239756
5375,1724,0.10693496
5375,7200,0.58868665
5375,9068,0.3111966
5375,4304,0.6585188
5375,8329,0.23345709
5375,9140,0.32264125
5375,8982,0.22463822
5375,5109,0.22747481
5375,7389,0.48502138
5375,8711,0.19451801
5375,4903,0.08852111
5375,8465,0.22707525
5375,1221,0.22707525
5375,6014,0.09491846
5375,2032,0.054848492
5375,457,0.39106548
5375,2445,0.20609081
5375,3697,0.19482084
5375,106,0.369851
5375,4516,0.16736712
5375,2876,0.20100114
5375,2244,0.11431292
5375,4716,0.11499535
5375,7042,0.4078189
5375,1534,0.054342687
5375,4799,0.36030954
5375,4950,0.643427
5375,6030,0.10636443
5375,7930,0.31713328
5375,1289,0.40499336
5375,8214,0.061226852
5375,5581,0.7873475
5375,84,0.14560461
5375,1406,0.36863112
5375,2529,0.3483187
5375,8468,0.2583973
5375,7705,0.06580779
5375,4750,0.16508847
5375,3505,0.0795016
5375,1169,0.15802017
5375,2299,0.3773038
5375,5635,0.22925916
5375,8554,0.55153835
5375,6765,0.15572374
5375,922,0.222251
5375,4684,0.57205164
5375,567,0.05741305
5375,5159,0.056367263
5375,2238,0.17365724
5375,4984,0.05849814
5375,8180,0.2945523
5375,648,0.050815366
5375,7070,0.07180061
5375,1727,0.21113603
5375,3634,0.33977485
5375,1155,0.21225522
5375,3569,0.3471789
5375,494,0.2788914
5375,2418,0.17932302
5375,4049,0.4348555
5375,4335,0.91705465
5375,3308,0.09996229
5375,864,0.26165152
5375,7125,0.18908504
5375,5622,0.1576838
5375,930,0.047327653
5375,7509,0.11250849
5375,3364,0.27496457
5375,1466,0.23581699
5375,562,0.062422536
5375,336,0.2584261
5375,1194,0.22734974
5375,444,0.2908478
5375,2184,0.6070746
5375,4453,0.4348555
5375,7514,0.3643027
5375,9,0.075646445
5375,4485,0.8735228
5375,313,0.24570741
5375,465,0.11959969
5375,3703,0.3034626
5375,9286,0.59995586
5375,4658,0.33977485
5375,7294,0.14142036
5375,480,0.10507545
5375,212,0.328416
5375,1684,0.04850345
5375,2172,0.102035284
5375,5242,0.20193368
5375,509,0.19987297
5375,2434,0.22707525
5375,5685,0.27826637
5375,7692,0.27323166
5375,3400,0.27576903
5375,405,0.3192505
5375,3064,0.14976266
5375,1752,0.17930683
5375,5302,0.21618582
5375,8843,0.08976013
5375,1653,0.33919573
5375,513,0.14976266
5375,2260,0.4446575
5375,5301,0.38266325
5375,299,0.38185722
5375,3706,0.1111254
5375,2419,0.130504
5375,3066,0.102872
5375,1934,0.081070416
5375,8002,0.42199534
5375,3831,0.16203143
5375,907,0.24849476
5375,1824,0.22519979
5375,7023,0.96004677
5375,7809,0.2557682
5375,806,0.14090997
5375,7118,0.31654775
5375,7551,0.40499336
5375,88,0.116292365
5375,134,0.6070746
5375,3029,0.073675044
5375,5534,0.79942083
5375,5822,0.624015
5375,6960,0.6734155
5375,8217,0.49738586
5375,391,0.19060366
5375,4910,0.4419356
5375,7710,0.2832789
5375,6793,0.86688983
5375,7883,0.08688482
5375,8572,0.046337776
5375,6660,0.51267105
5375,3219,0.08895132
5375,1937,0.19414175
5375,899,0.040608738
5375,1024,0.36985126
5375,4230,0.051955633
5375,4170,0.25405642
5375,149,0.4041751
5375,8895,0.26338387
5375,3189,0.2896363
5375,7426,0.3523903
5375,5626,0.12421889
5375,105,0.050188053
5375,4913,0.20019421
5375,1042,0.24552414
5375,4274,0.87787163
5375,2492,0.72056895
5375,1168,0.050237548
5375,6065,0.36926427
5375,550,0.05152878
5375,6977,0.5834478
5375,4048,0.1936453
5375,8270,0.13906845
5375,6530,0.46488628
5375,4518,0.72982246
5375,680,0.12349888
5375,2285,0.935574
5375,8537,0.0517346
5375,7837,0.8560946
5375,2345,0.16989112
5375,8602,0.20224547
5375,6084,0.24769397
5375,305,0.24371253
5375,7471,0.263746
5375,8086,0.49641964
5375,818,0.38403746
5375,3698,0.19835876
5375,1895,0.34292996
5375,1088,0.13725041
5375,4083,0.17122494
5375,5338,0.3034626
5375,8748,0.21340358
5375,9277,0.39986408
5375,2634,0.3767253
5375,681,0.11729362
5375,6322,0.45172447
5375,342,0.20609081
5375,5160,0.12677072
5375,4705,0.12328272
5375,7199,0.2884692
5375,3445,0.59142333
5375,6738,0.72062606
5375,1031,0.38421825
5375,1338,0.12800822
5375,6775,0.7306599
5375,6726,0.08914664
5375,5299,0.17634135
5375,1837,0.15802017
5375,6790,0.7293313
5375,8722,0.11457237
5375,9159,0.16139007
5375,1226,0.12349888
5375,516,0.06987747
5375,4320,0.10225857
5375,7500,0.17169644
5375,4911,0.56890035
5375,4861,0.1467579
5375,1374,0.052164827
5375,2388,0.45724654
